poll_id,election_year,pollName,election_id,period_start_day,period_end_day,bloc,start_day,y,t
2017_214,2017,OpinionWay,4,2017-01-01,2017-04-23,Centre,2017-04-16,556,16
2017_214,2017,OpinionWay,4,2017-01-01,2017-04-23,Droite,2017-04-16,483,16
2017_214,2017,OpinionWay,4,2017-01-01,2017-04-23,Droite radicale et extreme droite,2017-04-16,532,16
2017_214,2017,OpinionWay,4,2017-01-01,2017-04-23,Gauche,2017-04-16,193,16
2017_214,2017,OpinionWay,4,2017-01-01,2017-04-23,Gauche radicale et extreme gauche,2017-04-16,459,16
2017_215,2017,Ifop,4,2017-01-01,2017-04-23,Abstention,2017-04-14,813,15
2017_215,2017,Ifop,4,2017-01-01,2017-04-23,Autre,2017-04-14,160,15
2017_215,2017,Ifop,4,2017-01-01,2017-04-23,Centre,2017-04-14,468,15
2017_215,2017,Ifop,4,2017-01-01,2017-04-23,Droite,2017-04-14,388,15
2017_215,2017,Ifop,4,2017-01-01,2017-04-23,Droite radicale et extreme droite,2017-04-14,448,15
2017_215,2017,Ifop,4,2017-01-01,2017-04-23,Gauche,2017-04-14,149,15
2017_215,2017,Ifop,4,2017-01-01,2017-04-23,Gauche radicale et extreme gauche,2017-04-14,378,15
2017_216,2017,Elabe,4,2017-01-01,2017-04-23,Abstention,2017-04-16,460,16
2017_216,2017,Elabe,4,2017-01-01,2017-04-23,Autre,2017-04-16,74,16
2017_216,2017,Elabe,4,2017-01-01,2017-04-23,Centre,2017-04-16,235,16
2017_216,2017,Elabe,4,2017-01-01,2017-04-23,Droite,2017-04-16,191,16
2017_216,2017,Elabe,4,2017-01-01,2017-04-23,Droite radicale et extreme droite,2017-04-16,225,16
2017_216,2017,Elabe,4,2017-01-01,2017-04-23,Gauche,2017-04-16,78,16
2017_216,2017,Elabe,4,2017-01-01,2017-04-23,Gauche radicale et extreme gauche,2017-04-16,176,16
2017_217,2017,Ipsos,4,2017-01-01,2017-04-23,Abstention,2017-04-16,2317,16
2017_217,2017,Ipsos,4,2017-01-01,2017-04-23,Autre,2017-04-16,477,16
2017_217,2017,Ipsos,4,2017-01-01,2017-04-23,Centre,2017-04-16,1370,16
2017_217,2017,Ipsos,4,2017-01-01,2017-04-23,Droite,2017-04-16,1162,16
2017_217,2017,Ipsos,4,2017-01-01,2017-04-23,Droite radicale et extreme droite,2017-04-16,1340,16
2017_217,2017,Ipsos,4,2017-01-01,2017-04-23,Gauche,2017-04-16,477,16
2017_217,2017,Ipsos,4,2017-01-01,2017-04-23,Gauche radicale et extreme gauche,2017-04-16,1132,16
2017_218,2017,OpinionWay,4,2017-01-01,2017-04-23,Autre,2017-04-15,193,15
2017_218,2017,OpinionWay,4,2017-01-01,2017-04-23,Centre,2017-04-15,557,15
2017_218,2017,OpinionWay,4,2017-01-01,2017-04-23,Droite,2017-04-15,485,15
2017_218,2017,OpinionWay,4,2017-01-01,2017-04-23,Droite radicale et extreme droite,2017-04-15,533,15
2017_218,2017,OpinionWay,4,2017-01-01,2017-04-23,Gauche,2017-04-15,194,15
2017_218,2017,OpinionWay,4,2017-01-01,2017-04-23,Gauche radicale et extreme gauche,2017-04-15,460,15
2017_219,2017,Kantar Sofres,4,2017-01-01,2017-04-23,Abstention,2017-04-14,259,15
2017_219,2017,Kantar Sofres,4,2017-01-01,2017-04-23,Autre,2017-04-14,78,15
2017_219,2017,Kantar Sofres,4,2017-01-01,2017-04-23,Centre,2017-04-14,221,15
2017_219,2017,Kantar Sofres,4,2017-01-01,2017-04-23,Droite,2017-04-14,170,15
2017_219,2017,Kantar Sofres,4,2017-01-01,2017-04-23,Droite radicale et extreme droite,2017-04-14,211,15
2017_219,2017,Kantar Sofres,4,2017-01-01,2017-04-23,Gauche,2017-04-14,74,15
2017_219,2017,Kantar Sofres,4,2017-01-01,2017-04-23,Gauche radicale et extreme gauche,2017-04-14,165,15
2017_22,2017,BVA,4,2017-01-01,2017-04-23,Abstention,2017-04-20,227,16
2017_22,2017,BVA,4,2017-01-01,2017-04-23,Autre,2017-04-20,69,16
2017_22,2017,BVA,4,2017-01-01,2017-04-23,Centre,2017-04-20,209,16
2017_22,2017,BVA,4,2017-01-01,2017-04-23,Droite,2017-04-20,172,16
2017_22,2017,BVA,4,2017-01-01,2017-04-23,Droite radicale et extreme droite,2017-04-20,209,16
2017_22,2017,BVA,4,2017-01-01,2017-04-23,Gauche,2017-04-20,73,16
2017_22,2017,BVA,4,2017-01-01,2017-04-23,Gauche radicale et extreme gauche,2017-04-20,177,16
2017_220,2017,Ifop,4,2017-01-01,2017-04-23,Abstention,2017-04-13,839,15
2017_220,2017,Ifop,4,2017-01-01,2017-04-23,Autre,2017-04-13,157,15
2017_220,2017,Ifop,4,2017-01-01,2017-04-23,Centre,2017-04-13,450,15
2017_220,2017,Ifop,4,2017-01-01,2017-04-23,Droite,2017-04-13,382,15
2017_220,2017,Ifop,4,2017-01-01,2017-04-23,Droite radicale et extreme droite,2017-04-13,440,15
2017_220,2017,Ifop,4,2017-01-01,2017-04-23,Gauche,2017-04-13,147,15
2017_220,2017,Ifop,4,2017-01-01,2017-04-23,Gauche radicale et extreme gauche,2017-04-13,382,15
2017_221,2017,OpinionWay,4,2017-01-01,2017-04-23,Autre,2017-04-14,195,15
2017_221,2017,OpinionWay,4,2017-01-01,2017-04-23,Centre,2017-04-14,477,15
2017_221,2017,OpinionWay,4,2017-01-01,2017-04-23,Droite,2017-04-14,455,15
2017_221,2017,OpinionWay,4,2017-01-01,2017-04-23,Droite radicale et extreme droite,2017-04-14,477,15
2017_221,2017,OpinionWay,4,2017-01-01,2017-04-23,Gauche,2017-04-14,173,15
2017_221,2017,OpinionWay,4,2017-01-01,2017-04-23,Gauche radicale et extreme gauche,2017-04-14,390,15
2017_222,2017,Ifop,4,2017-01-01,2017-04-23,Abstention,2017-04-14,555,15
2017_222,2017,Ifop,4,2017-01-01,2017-04-23,Autre,2017-04-14,110,15
2017_222,2017,Ifop,4,2017-01-01,2017-04-23,Centre,2017-04-14,298,15
2017_222,2017,Ifop,4,2017-01-01,2017-04-23,Droite,2017-04-14,246,15
2017_222,2017,Ifop,4,2017-01-01,2017-04-23,Droite radicale et extreme droite,2017-04-14,285,15
2017_222,2017,Ifop,4,2017-01-01,2017-04-23,Gauche,2017-04-14,104,15
2017_222,2017,Ifop,4,2017-01-01,2017-04-23,Gauche radicale et extreme gauche,2017-04-14,253,15
2017_223,2017,Le Terrain,4,2017-01-01,2017-04-23,Autre,2017-04-13,44,15
2017_223,2017,Le Terrain,4,2017-01-01,2017-04-23,Centre,2017-04-13,154,15
2017_223,2017,Le Terrain,4,2017-01-01,2017-04-23,Droite,2017-04-13,112,15
2017_223,2017,Le Terrain,4,2017-01-01,2017-04-23,Droite radicale et extreme droite,2017-04-13,138,15
2017_223,2017,Le Terrain,4,2017-01-01,2017-04-23,Gauche,2017-04-13,51,15
2017_223,2017,Le Terrain,4,2017-01-01,2017-04-23,Gauche radicale et extreme gauche,2017-04-13,141,15
2017_224,2017,BVA,4,2017-01-01,2017-04-23,Abstention,2017-04-12,240,15
2017_224,2017,BVA,4,2017-01-01,2017-04-23,Autre,2017-04-12,60,15
2017_224,2017,BVA,4,2017-01-01,2017-04-23,Centre,2017-04-12,185,15
2017_224,2017,BVA,4,2017-01-01,2017-04-23,Droite,2017-04-12,161,15
2017_224,2017,BVA,4,2017-01-01,2017-04-23,Droite radicale et extreme droite,2017-04-12,177,15
2017_224,2017,BVA,4,2017-01-01,2017-04-23,Gauche,2017-04-12,60,15
2017_224,2017,BVA,4,2017-01-01,2017-04-23,Gauche radicale et extreme gauche,2017-04-12,161,15
2017_225,2017,Ifop,4,2017-01-01,2017-04-23,Abstention,2017-04-11,861,15
2017_225,2017,Ifop,4,2017-01-01,2017-04-23,Autre,2017-04-11,163,15
2017_225,2017,Ifop,4,2017-01-01,2017-04-23,Centre,2017-04-11,431,15
2017_225,2017,Ifop,4,2017-01-01,2017-04-23,Droite,2017-04-11,364,15
2017_225,2017,Ifop,4,2017-01-01,2017-04-23,Droite radicale et extreme droite,2017-04-11,441,15
2017_225,2017,Ifop,4,2017-01-01,2017-04-23,Gauche,2017-04-11,153,15
2017_225,2017,Ifop,4,2017-01-01,2017-04-23,Gauche radicale et extreme gauche,2017-04-11,364,15
2017_226,2017,Ipsos,4,2017-01-01,2017-04-23,Abstention,2017-04-12,315,15
2017_226,2017,Ipsos,4,2017-01-01,2017-04-23,Autre,2017-04-12,57,15
2017_226,2017,Ipsos,4,2017-01-01,2017-04-23,Centre,2017-04-12,135,15
2017_226,2017,Ipsos,4,2017-01-01,2017-04-23,Droite,2017-04-12,116,15
2017_226,2017,Ipsos,4,2017-01-01,2017-04-23,Droite radicale et extreme droite,2017-04-12,135,15
2017_226,2017,Ipsos,4,2017-01-01,2017-04-23,Gauche,2017-04-12,46,15
2017_226,2017,Ipsos,4,2017-01-01,2017-04-23,Gauche radicale et extreme gauche,2017-04-12,122,15
2017_227,2017,Odoxa,4,2017-01-01,2017-04-23,Autre,2017-04-12,52,15
2017_227,2017,Odoxa,4,2017-01-01,2017-04-23,Centre,2017-04-12,185,15
2017_227,2017,Odoxa,4,2017-01-01,2017-04-23,Droite,2017-04-12,139,15
2017_227,2017,Odoxa,4,2017-01-01,2017-04-23,Droite radicale et extreme droite,2017-04-12,173,15
2017_227,2017,Odoxa,4,2017-01-01,2017-04-23,Gauche,2017-04-12,60,15
2017_227,2017,Odoxa,4,2017-01-01,2017-04-23,Gauche radicale et extreme gauche,2017-04-12,143,15
2017_228,2017,Harris Interactive,4,2017-01-01,2017-04-23,Autre,2017-04-11,63,15
2017_228,2017,Harris Interactive,4,2017-01-01,2017-04-23,Centre,2017-04-11,217,15
2017_228,2017,Harris Interactive,4,2017-01-01,2017-04-23,Droite,2017-04-11,181,15
2017_228,2017,Harris Interactive,4,2017-01-01,2017-04-23,Droite radicale et extreme droite,2017-04-11,199,15
2017_228,2017,Harris Interactive,4,2017-01-01,2017-04-23,Gauche,2017-04-11,72,15
2017_228,2017,Harris Interactive,4,2017-01-01,2017-04-23,Gauche radicale et extreme gauche,2017-04-11,172,15
2017_229,2017,OpinionWay,4,2017-01-01,2017-04-23,Autre,2017-04-11,130,15
2017_229,2017,OpinionWay,4,2017-01-01,2017-04-23,Centre,2017-04-11,317,15
2017_229,2017,OpinionWay,4,2017-01-01,2017-04-23,Droite,2017-04-11,289,15
2017_229,2017,OpinionWay,4,2017-01-01,2017-04-23,Droite radicale et extreme droite,2017-04-11,332,15
2017_229,2017,OpinionWay,4,2017-01-01,2017-04-23,Gauche,2017-04-11,130,15
2017_229,2017,OpinionWay,4,2017-01-01,2017-04-23,Gauche radicale et extreme gauche,2017-04-11,245,15
2017_23,2017,Ifop,4,2017-01-01,2017-04-23,Abstention,2017-04-18,762,16
2017_23,2017,Ifop,4,2017-01-01,2017-04-23,Autre,2017-04-18,165,16
2017_23,2017,Ifop,4,2017-01-01,2017-04-23,Centre,2017-04-18,505,16
2017_23,2017,Ifop,4,2017-01-01,2017-04-23,Droite,2017-04-18,402,16
2017_23,2017,Ifop,4,2017-01-01,2017-04-23,Droite radicale et extreme droite,2017-04-18,464,16
2017_23,2017,Ifop,4,2017-01-01,2017-04-23,Gauche,2017-04-18,144,16
2017_23,2017,Ifop,4,2017-01-01,2017-04-23,Gauche radicale et extreme gauche,2017-04-18,381,16
2017_230,2017,Ifop,4,2017-01-01,2017-04-23,Abstention,2017-04-10,867,15
2017_230,2017,Ifop,4,2017-01-01,2017-04-23,Autre,2017-04-10,146,15
2017_230,2017,Ifop,4,2017-01-01,2017-04-23,Centre,2017-04-10,434,15
2017_230,2017,Ifop,4,2017-01-01,2017-04-23,Droite,2017-04-10,367,15
2017_230,2017,Ifop,4,2017-01-01,2017-04-23,Droite radicale et extreme droite,2017-04-10,454,15
2017_230,2017,Ifop,4,2017-01-01,2017-04-23,Gauche,2017-04-10,164,15
2017_230,2017,Ifop,4,2017-01-01,2017-04-23,Gauche radicale et extreme gauche,2017-04-10,367,15
2017_231,2017,Elabe,4,2017-01-01,2017-04-23,Abstention,2017-04-11,374,15
2017_231,2017,Elabe,4,2017-01-01,2017-04-23,Autre,2017-04-11,41,15
2017_231,2017,Elabe,4,2017-01-01,2017-04-23,Centre,2017-04-11,150,15
2017_231,2017,Elabe,4,2017-01-01,2017-04-23,Droite,2017-04-11,127,15
2017_231,2017,Elabe,4,2017-01-01,2017-04-23,Droite radicale et extreme droite,2017-04-11,143,15
2017_231,2017,Elabe,4,2017-01-01,2017-04-23,Gauche,2017-04-11,57,15
2017_231,2017,Elabe,4,2017-01-01,2017-04-23,Gauche radicale et extreme gauche,2017-04-11,118,15
2017_232,2017,OpinionWay,4,2017-01-01,2017-04-23,Autre,2017-04-10,113,15
2017_232,2017,OpinionWay,4,2017-01-01,2017-04-23,Centre,2017-04-10,327,15
2017_232,2017,OpinionWay,4,2017-01-01,2017-04-23,Droite,2017-04-10,285,15
2017_232,2017,OpinionWay,4,2017-01-01,2017-04-23,Droite radicale et extreme droite,2017-04-10,342,15
2017_232,2017,OpinionWay,4,2017-01-01,2017-04-23,Gauche,2017-04-10,114,15
2017_232,2017,OpinionWay,4,2017-01-01,2017-04-23,Gauche radicale et extreme gauche,2017-04-10,242,15
2017_233,2017,Ifop,4,2017-01-01,2017-04-23,Abstention,2017-04-09,896,15
2017_233,2017,Ifop,4,2017-01-01,2017-04-23,Autre,2017-04-09,154,15
2017_233,2017,Ifop,4,2017-01-01,2017-04-23,Centre,2017-04-09,428,15
2017_233,2017,Ifop,4,2017-01-01,2017-04-23,Droite,2017-04-09,362,15
2017_233,2017,Ifop,4,2017-01-01,2017-04-23,Droite radicale et extreme droite,2017-04-09,447,15
2017_233,2017,Ifop,4,2017-01-01,2017-04-23,Gauche,2017-04-09,162,15
2017_233,2017,Ifop,4,2017-01-01,2017-04-23,Gauche radicale et extreme gauche,2017-04-09,352,15
2017_234,2017,OpinionWay,4,2017-01-01,2017-04-23,Autre,2017-04-09,112,15
2017_234,2017,OpinionWay,4,2017-01-01,2017-04-23,Centre,2017-04-09,321,15
2017_234,2017,OpinionWay,4,2017-01-01,2017-04-23,Droite,2017-04-09,279,15
2017_234,2017,OpinionWay,4,2017-01-01,2017-04-23,Droite radicale et extreme droite,2017-04-09,335,15
2017_234,2017,OpinionWay,4,2017-01-01,2017-04-23,Gauche,2017-04-09,98,15
2017_234,2017,OpinionWay,4,2017-01-01,2017-04-23,Gauche radicale et extreme gauche,2017-04-09,251,15
2017_235,2017,Ifop,4,2017-01-01,2017-04-23,Abstention,2017-04-07,898,14
2017_235,2017,Ifop,4,2017-01-01,2017-04-23,Autre,2017-04-07,135,14
2017_235,2017,Ifop,4,2017-01-01,2017-04-23,Centre,2017-04-07,439,14
2017_235,2017,Ifop,4,2017-01-01,2017-04-23,Droite,2017-04-07,363,14
2017_235,2017,Ifop,4,2017-01-01,2017-04-23,Droite radicale et extreme droite,2017-04-07,458,14
2017_235,2017,Ifop,4,2017-01-01,2017-04-23,Gauche,2017-04-07,162,14
2017_235,2017,Ifop,4,2017-01-01,2017-04-23,Gauche radicale et extreme gauche,2017-04-07,353,14
2017_236,2017,Elabe,4,2017-01-01,2017-04-23,Abstention,2017-04-09,371,15
2017_236,2017,Elabe,4,2017-01-01,2017-04-23,Autre,2017-04-09,50,15
2017_236,2017,Elabe,4,2017-01-01,2017-04-23,Centre,2017-04-09,145,15
2017_236,2017,Elabe,4,2017-01-01,2017-04-23,Droite,2017-04-09,120,15
2017_236,2017,Elabe,4,2017-01-01,2017-04-23,Droite radicale et extreme droite,2017-04-09,145,15
2017_236,2017,Elabe,4,2017-01-01,2017-04-23,Gauche,2017-04-09,63,15
2017_236,2017,Elabe,4,2017-01-01,2017-04-23,Gauche radicale et extreme gauche,2017-04-09,107,15
2017_237,2017,OpinionWay,4,2017-01-01,2017-04-23,Autre,2017-04-08,120,14
2017_237,2017,OpinionWay,4,2017-01-01,2017-04-23,Centre,2017-04-08,345,14
2017_237,2017,OpinionWay,4,2017-01-01,2017-04-23,Droite,2017-04-08,285,14
2017_237,2017,OpinionWay,4,2017-01-01,2017-04-23,Droite radicale et extreme droite,2017-04-08,360,14
2017_237,2017,OpinionWay,4,2017-01-01,2017-04-23,Gauche,2017-04-08,120,14
2017_237,2017,OpinionWay,4,2017-01-01,2017-04-23,Gauche radicale et extreme gauche,2017-04-08,270,14
2017_238,2017,Ifop,4,2017-01-01,2017-04-23,Abstention,2017-04-06,863,14
2017_238,2017,Ifop,4,2017-01-01,2017-04-23,Autre,2017-04-06,132,14
2017_238,2017,Ifop,4,2017-01-01,2017-04-23,Centre,2017-04-06,403,14
2017_238,2017,Ifop,4,2017-01-01,2017-04-23,Droite,2017-04-06,324,14
2017_238,2017,Ifop,4,2017-01-01,2017-04-23,Droite radicale et extreme droite,2017-04-06,421,14
2017_238,2017,Ifop,4,2017-01-01,2017-04-23,Gauche,2017-04-06,158,14
2017_238,2017,Ifop,4,2017-01-01,2017-04-23,Gauche radicale et extreme gauche,2017-04-06,315,14
2017_239,2017,Ipsos,4,2017-01-01,2017-04-23,Abstention,2017-04-07,341,14
2017_239,2017,Ipsos,4,2017-01-01,2017-04-23,Autre,2017-04-07,50,14
2017_239,2017,Ipsos,4,2017-01-01,2017-04-23,Centre,2017-04-07,159,14
2017_239,2017,Ipsos,4,2017-01-01,2017-04-23,Droite,2017-04-07,119,14
2017_239,2017,Ipsos,4,2017-01-01,2017-04-23,Droite radicale et extreme droite,2017-04-07,159,14
2017_239,2017,Ipsos,4,2017-01-01,2017-04-23,Gauche,2017-04-07,53,14
2017_239,2017,Ipsos,4,2017-01-01,2017-04-23,Gauche radicale et extreme gauche,2017-04-07,122,14
2017_24,2017,Odoxa,4,2017-01-01,2017-04-23,Autre,2017-04-20,113,16
2017_24,2017,Odoxa,4,2017-01-01,2017-04-23,Centre,2017-04-20,358,16
2017_24,2017,Odoxa,4,2017-01-01,2017-04-23,Droite,2017-04-20,279,16
2017_24,2017,Odoxa,4,2017-01-01,2017-04-23,Droite radicale et extreme droite,2017-04-20,315,16
2017_24,2017,Odoxa,4,2017-01-01,2017-04-23,Gauche,2017-04-20,86,16
2017_24,2017,Odoxa,4,2017-01-01,2017-04-23,Gauche radicale et extreme gauche,2017-04-20,279,16
2017_240,2017,OpinionWay,4,2017-01-01,2017-04-23,Autre,2017-04-07,110,14
2017_240,2017,OpinionWay,4,2017-01-01,2017-04-23,Centre,2017-04-07,360,14
2017_240,2017,OpinionWay,4,2017-01-01,2017-04-23,Droite,2017-04-07,297,14
2017_240,2017,OpinionWay,4,2017-01-01,2017-04-23,Droite radicale et extreme droite,2017-04-07,376,14
2017_240,2017,OpinionWay,4,2017-01-01,2017-04-23,Gauche,2017-04-07,141,14
2017_240,2017,OpinionWay,4,2017-01-01,2017-04-23,Gauche radicale et extreme gauche,2017-04-07,282,14
2017_241,2017,Ifop,4,2017-01-01,2017-04-23,Abstention,2017-04-07,590,14
2017_241,2017,Ifop,4,2017-01-01,2017-04-23,Autre,2017-04-07,95,14
2017_241,2017,Ifop,4,2017-01-01,2017-04-23,Centre,2017-04-07,289,14
2017_241,2017,Ifop,4,2017-01-01,2017-04-23,Droite,2017-04-07,232,14
2017_241,2017,Ifop,4,2017-01-01,2017-04-23,Droite radicale et extreme droite,2017-04-07,301,14
2017_241,2017,Ifop,4,2017-01-01,2017-04-23,Gauche,2017-04-07,100,14
2017_241,2017,Ifop,4,2017-01-01,2017-04-23,Gauche radicale et extreme gauche,2017-04-07,238,14
2017_242,2017,BVA,4,2017-01-01,2017-04-23,Abstention,2017-04-05,231,14
2017_242,2017,BVA,4,2017-01-01,2017-04-23,Autre,2017-04-05,59,14
2017_242,2017,BVA,4,2017-01-01,2017-04-23,Centre,2017-04-05,178,14
2017_242,2017,BVA,4,2017-01-01,2017-04-23,Droite,2017-04-05,147,14
2017_242,2017,BVA,4,2017-01-01,2017-04-23,Droite radicale et extreme droite,2017-04-05,178,14
2017_242,2017,BVA,4,2017-01-01,2017-04-23,Gauche,2017-04-05,66,14
2017_242,2017,BVA,4,2017-01-01,2017-04-23,Gauche radicale et extreme gauche,2017-04-05,147,14
2017_243,2017,Kantar Sofres,4,2017-01-01,2017-04-23,Abstention,2017-04-05,301,14
2017_243,2017,Kantar Sofres,4,2017-01-01,2017-04-23,Autre,2017-04-05,62,14
2017_243,2017,Kantar Sofres,4,2017-01-01,2017-04-23,Centre,2017-04-05,186,14
2017_243,2017,Kantar Sofres,4,2017-01-01,2017-04-23,Droite,2017-04-05,132,14
2017_243,2017,Kantar Sofres,4,2017-01-01,2017-04-23,Droite radicale et extreme droite,2017-04-05,186,14
2017_243,2017,Kantar Sofres,4,2017-01-01,2017-04-23,Gauche,2017-04-05,70,14
2017_243,2017,Kantar Sofres,4,2017-01-01,2017-04-23,Gauche radicale et extreme gauche,2017-04-05,139,14
2017_244,2017,Ifop,4,2017-01-01,2017-04-23,Abstention,2017-04-04,786,14
2017_244,2017,Ifop,4,2017-01-01,2017-04-23,Autre,2017-04-04,103,14
2017_244,2017,Ifop,4,2017-01-01,2017-04-23,Centre,2017-04-04,343,14
2017_244,2017,Ifop,4,2017-01-01,2017-04-23,Droite,2017-04-04,270,14
2017_244,2017,Ifop,4,2017-01-01,2017-04-23,Droite radicale et extreme droite,2017-04-04,358,14
2017_244,2017,Ifop,4,2017-01-01,2017-04-23,Gauche,2017-04-04,139,14
2017_244,2017,Ifop,4,2017-01-01,2017-04-23,Gauche radicale et extreme gauche,2017-04-04,248,14
2017_245,2017,Harris Interactive,4,2017-01-01,2017-04-23,Autre,2017-04-05,64,14
2017_245,2017,Harris Interactive,4,2017-01-01,2017-04-23,Centre,2017-04-05,223,14
2017_245,2017,Harris Interactive,4,2017-01-01,2017-04-23,Droite,2017-04-05,176,14
2017_245,2017,Harris Interactive,4,2017-01-01,2017-04-23,Droite radicale et extreme droite,2017-04-05,213,14
2017_245,2017,Harris Interactive,4,2017-01-01,2017-04-23,Gauche,2017-04-05,84,14
2017_245,2017,Harris Interactive,4,2017-01-01,2017-04-23,Gauche radicale et extreme gauche,2017-04-05,167,14
2017_246,2017,OpinionWay,4,2017-01-01,2017-04-23,Autre,2017-04-04,80,14
2017_246,2017,OpinionWay,4,2017-01-01,2017-04-23,Centre,2017-04-04,381,14
2017_246,2017,OpinionWay,4,2017-01-01,2017-04-23,Droite,2017-04-04,318,14
2017_246,2017,OpinionWay,4,2017-01-01,2017-04-23,Droite radicale et extreme droite,2017-04-04,397,14
2017_246,2017,OpinionWay,4,2017-01-01,2017-04-23,Gauche,2017-04-04,159,14
2017_246,2017,OpinionWay,4,2017-01-01,2017-04-23,Gauche radicale et extreme gauche,2017-04-04,254,14
2017_247,2017,Ifop,4,2017-01-01,2017-04-23,Abstention,2017-04-03,785,14
2017_247,2017,Ifop,4,2017-01-01,2017-04-23,Autre,2017-04-03,103,14
2017_247,2017,Ifop,4,2017-01-01,2017-04-23,Centre,2017-04-03,350,14
2017_247,2017,Ifop,4,2017-01-01,2017-04-23,Droite,2017-04-03,270,14
2017_247,2017,Ifop,4,2017-01-01,2017-04-23,Droite radicale et extreme droite,2017-04-03,357,14
2017_247,2017,Ifop,4,2017-01-01,2017-04-23,Gauche,2017-04-03,139,14
2017_247,2017,Ifop,4,2017-01-01,2017-04-23,Gauche radicale et extreme gauche,2017-04-03,241,14
2017_248,2017,Elabe,4,2017-01-01,2017-04-23,Abstention,2017-04-05,358,14
2017_248,2017,Elabe,4,2017-01-01,2017-04-23,Autre,2017-04-05,51,14
2017_248,2017,Elabe,4,2017-01-01,2017-04-23,Centre,2017-04-05,150,14
2017_248,2017,Elabe,4,2017-01-01,2017-04-23,Droite,2017-04-05,121,14
2017_248,2017,Elabe,4,2017-01-01,2017-04-23,Droite radicale et extreme droite,2017-04-05,150,14
2017_248,2017,Elabe,4,2017-01-01,2017-04-23,Gauche,2017-04-05,57,14
2017_248,2017,Elabe,4,2017-01-01,2017-04-23,Gauche radicale et extreme gauche,2017-04-05,108,14
2017_249,2017,Harris Interactive,4,2017-01-01,2017-04-23,Autre,2017-04-05,147,14
2017_249,2017,Harris Interactive,4,2017-01-01,2017-04-23,Centre,2017-04-05,524,14
2017_249,2017,Harris Interactive,4,2017-01-01,2017-04-23,Droite,2017-04-05,377,14
2017_249,2017,Harris Interactive,4,2017-01-01,2017-04-23,Droite radicale et extreme droite,2017-04-05,503,14
2017_249,2017,Harris Interactive,4,2017-01-01,2017-04-23,Gauche,2017-04-05,189,14
2017_249,2017,Harris Interactive,4,2017-01-01,2017-04-23,Gauche radicale et extreme gauche,2017-04-05,356,14
2017_25,2017,Elabe,4,2017-01-01,2017-04-23,Abstention,2017-04-19,419,16
2017_25,2017,Elabe,4,2017-01-01,2017-04-23,Autre,2017-04-19,81,16
2017_25,2017,Elabe,4,2017-01-01,2017-04-23,Centre,2017-04-19,246,16
2017_25,2017,Elabe,4,2017-01-01,2017-04-23,Droite,2017-04-19,205,16
2017_25,2017,Elabe,4,2017-01-01,2017-04-23,Droite radicale et extreme droite,2017-04-19,221,16
2017_25,2017,Elabe,4,2017-01-01,2017-04-23,Gauche,2017-04-19,72,16
2017_25,2017,Elabe,4,2017-01-01,2017-04-23,Gauche radicale et extreme gauche,2017-04-19,200,16
2017_250,2017,Odoxa,4,2017-01-01,2017-04-23,Autre,2017-04-05,64,14
2017_250,2017,Odoxa,4,2017-01-01,2017-04-23,Centre,2017-04-05,188,14
2017_250,2017,Odoxa,4,2017-01-01,2017-04-23,Droite,2017-04-05,148,14
2017_250,2017,Odoxa,4,2017-01-01,2017-04-23,Droite radicale et extreme droite,2017-04-05,184,14
2017_250,2017,Odoxa,4,2017-01-01,2017-04-23,Gauche,2017-04-05,72,14
2017_250,2017,Odoxa,4,2017-01-01,2017-04-23,Gauche radicale et extreme gauche,2017-04-05,144,14
2017_251,2017,OpinionWay,4,2017-01-01,2017-04-23,Autre,2017-04-03,79,14
2017_251,2017,OpinionWay,4,2017-01-01,2017-04-23,Centre,2017-04-03,373,14
2017_251,2017,OpinionWay,4,2017-01-01,2017-04-23,Droite,2017-04-03,311,14
2017_251,2017,OpinionWay,4,2017-01-01,2017-04-23,Droite radicale et extreme droite,2017-04-03,388,14
2017_251,2017,OpinionWay,4,2017-01-01,2017-04-23,Gauche,2017-04-03,155,14
2017_251,2017,OpinionWay,4,2017-01-01,2017-04-23,Gauche radicale et extreme gauche,2017-04-03,248,14
2017_252,2017,Ifop,4,2017-01-01,2017-04-23,Abstention,2017-04-02,786,14
2017_252,2017,Ifop,4,2017-01-01,2017-04-23,Autre,2017-04-02,103,14
2017_252,2017,Ifop,4,2017-01-01,2017-04-23,Centre,2017-04-02,358,14
2017_252,2017,Ifop,4,2017-01-01,2017-04-23,Droite,2017-04-02,263,14
2017_252,2017,Ifop,4,2017-01-01,2017-04-23,Droite radicale et extreme droite,2017-04-02,365,14
2017_252,2017,Ifop,4,2017-01-01,2017-04-23,Gauche,2017-04-02,139,14
2017_252,2017,Ifop,4,2017-01-01,2017-04-23,Gauche radicale et extreme gauche,2017-04-02,233,14
2017_253,2017,Harris Interactive,4,2017-01-01,2017-04-23,Autre,2017-04-03,218,14
2017_253,2017,Harris Interactive,4,2017-01-01,2017-04-23,Centre,2017-04-03,946,14
2017_253,2017,Harris Interactive,4,2017-01-01,2017-04-23,Droite,2017-04-03,655,14
2017_253,2017,Harris Interactive,4,2017-01-01,2017-04-23,Droite radicale et extreme droite,2017-04-03,873,14
2017_253,2017,Harris Interactive,4,2017-01-01,2017-04-23,Gauche,2017-04-03,364,14
2017_253,2017,Harris Interactive,4,2017-01-01,2017-04-23,Gauche radicale et extreme gauche,2017-04-03,582,14
