"","poll_id","start_day","end_day","pollName","pollster_id","abstention","election_year","bloc","y","n"
"4492","2017_216",2017-04-16,2017-04-17,"Elabe",3,32,2017,"Gauche",78,1439
"4493","2017_216",2017-04-16,2017-04-17,"Elabe",3,32,2017,"Centre",235,1439
"4494","2017_216",2017-04-16,2017-04-17,"Elabe",3,32,2017,"Droite",201,1439
"4495","2017_216",2017-04-16,2017-04-17,"Elabe",3,32,2017,"Droite radicale et extreme droite",264,1439
"4496","2017_217",2017-04-16,2017-04-17,"Ipsos",7,28,2017,"Abstention",2317,8275
"4497","2017_217",2017-04-16,2017-04-17,"Ipsos",7,28,2017,"Gauche radicale et extrême gauche",1251,8275
"4498","2017_217",2017-04-16,2017-04-17,"Ipsos",7,28,2017,"Gauche",477,8275
"4499","2017_217",2017-04-16,2017-04-17,"Ipsos",7,28,2017,"Centre",1370,8275
"4500","2017_217",2017-04-16,2017-04-17,"Ipsos",7,28,2017,"Droite",1282,8275
"4501","2017_217",2017-04-16,2017-04-17,"Ipsos",7,28,2017,"Droite radicale et extreme droite",1578,8275
"4502","2017_218",2017-04-15,2017-04-17,"OpinionWay",11,0,2017,"Gauche radicale et extrême gauche",508,2422
"4503","2017_218",2017-04-15,2017-04-17,"OpinionWay",11,0,2017,"Gauche",194,2422
"4504","2017_218",2017-04-15,2017-04-17,"OpinionWay",11,0,2017,"Centre",557,2422
"4505","2017_218",2017-04-15,2017-04-17,"OpinionWay",11,0,2017,"Droite",533,2422
"4506","2017_218",2017-04-15,2017-04-17,"OpinionWay",11,0,2017,"Droite radicale et extreme droite",630,2422
"4507","2017_219",2017-04-14,2017-04-17,"Kantar Sofres",8,22,2017,"Abstention",259,1178
"4508","2017_219",2017-04-14,2017-04-17,"Kantar Sofres",8,22,2017,"Gauche radicale et extrême gauche",188,1178
"4509","2017_219",2017-04-14,2017-04-17,"Kantar Sofres",8,22,2017,"Gauche",74,1178
"4510","2017_219",2017-04-14,2017-04-17,"Kantar Sofres",8,22,2017,"Centre",221,1178
"4511","2017_219",2017-04-14,2017-04-17,"Kantar Sofres",8,22,2017,"Droite",188,1178
"4512","2017_219",2017-04-14,2017-04-17,"Kantar Sofres",8,22,2017,"Droite radicale et extreme droite",248,1178
"4513","2017_22",2017-04-20,2017-04-21,"BVA",1,20,2017,"Abstention",227,1136
"4514","2017_22",2017-04-20,2017-04-21,"BVA",1,20,2017,"Gauche radicale et extrême gauche",196,1136
"4515","2017_22",2017-04-20,2017-04-21,"BVA",1,20,2017,"Gauche",73,1136
"4516","2017_22",2017-04-20,2017-04-21,"BVA",1,20,2017,"Centre",209,1136
"4517","2017_22",2017-04-20,2017-04-21,"BVA",1,20,2017,"Droite",186,1136
"4518","2017_22",2017-04-20,2017-04-21,"BVA",1,20,2017,"Droite radicale et extreme droite",245,1136
"4519","2017_220",2017-04-13,2017-04-17,"Ifop",6,30,2017,"Abstention",839,2797
"4520","2017_220",2017-04-13,2017-04-17,"Ifop",6,30,2017,"Gauche radicale et extrême gauche",421,2797
"4521","2017_220",2017-04-13,2017-04-17,"Ifop",6,30,2017,"Gauche",147,2797
"4522","2017_220",2017-04-13,2017-04-17,"Ifop",6,30,2017,"Centre",450,2797
"4523","2017_220",2017-04-13,2017-04-17,"Ifop",6,30,2017,"Droite",422,2797
"4524","2017_220",2017-04-13,2017-04-17,"Ifop",6,30,2017,"Droite radicale et extreme droite",518,2797
"4525","2017_221",2017-04-14,2017-04-16,"OpinionWay",11,0,2017,"Gauche radicale et extrême gauche",455,2167
"4526","2017_221",2017-04-14,2017-04-16,"OpinionWay",11,0,2017,"Gauche",173,2167
"4527","2017_221",2017-04-14,2017-04-16,"OpinionWay",11,0,2017,"Centre",477,2167
"4528","2017_221",2017-04-14,2017-04-16,"OpinionWay",11,0,2017,"Droite",520,2167
"4529","2017_221",2017-04-14,2017-04-16,"OpinionWay",11,0,2017,"Droite radicale et extreme droite",542,2167
"4530","2017_222",2017-04-14,2017-04-15,"Ifop",6,30,2017,"Abstention",555,1851
"4531","2017_222",2017-04-14,2017-04-15,"Ifop",6,30,2017,"Gauche radicale et extrême gauche",285,1851
"4532","2017_222",2017-04-14,2017-04-15,"Ifop",6,30,2017,"Gauche",104,1851
"4533","2017_222",2017-04-14,2017-04-15,"Ifop",6,30,2017,"Centre",298,1851
"4534","2017_222",2017-04-14,2017-04-15,"Ifop",6,30,2017,"Droite",272,1851
"4535","2017_222",2017-04-14,2017-04-15,"Ifop",6,30,2017,"Droite radicale et extreme droite",337,1851
"4536","2017_223",2017-04-13,2017-04-15,"Le Terrain",9,0,2017,"Gauche radicale et extrême gauche",157,640
"4537","2017_223",2017-04-13,2017-04-15,"Le Terrain",9,0,2017,"Gauche",51,640
"4538","2017_223",2017-04-13,2017-04-15,"Le Terrain",9,0,2017,"Centre",154,640
"4539","2017_223",2017-04-13,2017-04-15,"Le Terrain",9,0,2017,"Droite",118,640
"4540","2017_223",2017-04-13,2017-04-15,"Le Terrain",9,0,2017,"Droite radicale et extreme droite",160,640
"4541","2017_224",2017-04-12,2017-04-14,"BVA",1,23,2017,"Abstention",240,1044
"4542","2017_224",2017-04-12,2017-04-14,"BVA",1,23,2017,"Gauche radicale et extrême gauche",181,1044
"4543","2017_224",2017-04-12,2017-04-14,"BVA",1,23,2017,"Gauche",60,1044
"4544","2017_224",2017-04-12,2017-04-14,"BVA",1,23,2017,"Centre",185,1044
"4545","2017_224",2017-04-12,2017-04-14,"BVA",1,23,2017,"Droite",177,1044
"4546","2017_224",2017-04-12,2017-04-14,"BVA",1,23,2017,"Droite radicale et extreme droite",201,1044
"4547","2017_225",2017-04-11,2017-04-14,"Ifop",6,31,2017,"Abstention",861,2777
"4548","2017_225",2017-04-11,2017-04-14,"Ifop",6,31,2017,"Gauche radicale et extrême gauche",412,2777
"4549","2017_225",2017-04-11,2017-04-14,"Ifop",6,31,2017,"Gauche",153,2777
"4550","2017_225",2017-04-11,2017-04-14,"Ifop",6,31,2017,"Centre",431,2777
"4551","2017_225",2017-04-11,2017-04-14,"Ifop",6,31,2017,"Droite",402,2777
"4552","2017_225",2017-04-11,2017-04-14,"Ifop",6,31,2017,"Droite radicale et extreme droite",518,2777
"4553","2017_226",2017-04-12,2017-04-13,"Ipsos",7,34,2017,"Abstention",315,923
"4554","2017_226",2017-04-12,2017-04-13,"Ipsos",7,34,2017,"Gauche radicale et extrême gauche",137,923
"4555","2017_226",2017-04-12,2017-04-13,"Ipsos",7,34,2017,"Gauche",46,923
"4556","2017_226",2017-04-12,2017-04-13,"Ipsos",7,34,2017,"Centre",135,923
"4557","2017_226",2017-04-12,2017-04-13,"Ipsos",7,34,2017,"Droite",134,923
"4558","2017_226",2017-04-12,2017-04-13,"Ipsos",7,34,2017,"Droite radicale et extreme droite",156,923
"4559","2017_227",2017-04-12,2017-04-13,"Odoxa",10,0,2017,"Gauche radicale et extrême gauche",154,752
"4560","2017_227",2017-04-12,2017-04-13,"Odoxa",10,0,2017,"Gauche",60,752
"4561","2017_227",2017-04-12,2017-04-13,"Odoxa",10,0,2017,"Centre",185,752
"4562","2017_227",2017-04-12,2017-04-13,"Odoxa",10,0,2017,"Droite",154,752
"4563","2017_227",2017-04-12,2017-04-13,"Odoxa",10,0,2017,"Droite radicale et extreme droite",199,752
"4564","2017_228",2017-04-11,2017-04-13,"Harris Interactive",5,0,2017,"Gauche radicale et extrême gauche",181,904
"4565","2017_228",2017-04-11,2017-04-13,"Harris Interactive",5,0,2017,"Gauche",72,904
"4566","2017_228",2017-04-11,2017-04-13,"Harris Interactive",5,0,2017,"Centre",217,904
"4567","2017_228",2017-04-11,2017-04-13,"Harris Interactive",5,0,2017,"Droite",199,904
"4568","2017_228",2017-04-11,2017-04-13,"Harris Interactive",5,0,2017,"Droite radicale et extreme droite",235,904
"4569","2017_229",2017-04-11,2017-04-13,"OpinionWay",11,0,2017,"Gauche radicale et extrême gauche",274,1443
"4570","2017_229",2017-04-11,2017-04-13,"OpinionWay",11,0,2017,"Gauche",130,1443
"4571","2017_229",2017-04-11,2017-04-13,"OpinionWay",11,0,2017,"Centre",317,1443
"4572","2017_229",2017-04-11,2017-04-13,"OpinionWay",11,0,2017,"Droite",347,1443
"4573","2017_229",2017-04-11,2017-04-13,"OpinionWay",11,0,2017,"Droite radicale et extreme droite",375,1443
"4574","2017_23",2017-04-18,2017-04-21,"Ifop",6,27,2017,"Abstention",762,2823
"4575","2017_23",2017-04-18,2017-04-21,"Ifop",6,27,2017,"Gauche radicale et extrême gauche",422,2823
"4576","2017_23",2017-04-18,2017-04-21,"Ifop",6,27,2017,"Gauche",144,2823
"4577","2017_23",2017-04-18,2017-04-21,"Ifop",6,27,2017,"Centre",505,2823
"4578","2017_23",2017-04-18,2017-04-21,"Ifop",6,27,2017,"Droite",444,2823
"4579","2017_23",2017-04-18,2017-04-21,"Ifop",6,27,2017,"Droite radicale et extreme droite",546,2823
"4580","2017_230",2017-04-10,2017-04-13,"Ifop",6,31,2017,"Abstention",867,2799
"4581","2017_230",2017-04-10,2017-04-13,"Ifop",6,31,2017,"Gauche radicale et extrême gauche",416,2799
"4582","2017_230",2017-04-10,2017-04-13,"Ifop",6,31,2017,"Gauche",164,2799
"4583","2017_230",2017-04-10,2017-04-13,"Ifop",6,31,2017,"Centre",434,2799
"4584","2017_230",2017-04-10,2017-04-13,"Ifop",6,31,2017,"Droite",396,2799
"4585","2017_230",2017-04-10,2017-04-13,"Ifop",6,31,2017,"Droite radicale et extreme droite",522,2799
"4586","2017_231",2017-04-11,2017-04-12,"Elabe",3,37,2017,"Abstention",374,1010
"4587","2017_231",2017-04-11,2017-04-12,"Elabe",3,37,2017,"Gauche radicale et extrême gauche",134,1010
"4588","2017_231",2017-04-11,2017-04-12,"Elabe",3,37,2017,"Gauche",57,1010
"4589","2017_231",2017-04-11,2017-04-12,"Elabe",3,37,2017,"Centre",150,1010
"4590","2017_231",2017-04-11,2017-04-12,"Elabe",3,37,2017,"Droite",133,1010
"4591","2017_231",2017-04-11,2017-04-12,"Elabe",3,37,2017,"Droite radicale et extreme droite",162,1010
"4592","2017_232",2017-04-10,2017-04-12,"OpinionWay",11,0,2017,"Gauche radicale et extrême gauche",270,1423
"4593","2017_232",2017-04-10,2017-04-12,"OpinionWay",11,0,2017,"Gauche",114,1423
"4594","2017_232",2017-04-10,2017-04-12,"OpinionWay",11,0,2017,"Centre",327,1423
"4595","2017_232",2017-04-10,2017-04-12,"OpinionWay",11,0,2017,"Droite",327,1423
"4596","2017_232",2017-04-10,2017-04-12,"OpinionWay",11,0,2017,"Droite radicale et extreme droite",385,1423
"4597","2017_233",2017-04-09,2017-04-12,"Ifop",6,32,2017,"Abstention",896,2801
"4598","2017_233",2017-04-09,2017-04-12,"Ifop",6,32,2017,"Gauche radicale et extrême gauche",400,2801
"4599","2017_233",2017-04-09,2017-04-12,"Ifop",6,32,2017,"Gauche",162,2801
"4600","2017_233",2017-04-09,2017-04-12,"Ifop",6,32,2017,"Centre",428,2801
"4601","2017_233",2017-04-09,2017-04-12,"Ifop",6,32,2017,"Droite",401,2801
"4602","2017_233",2017-04-09,2017-04-12,"Ifop",6,32,2017,"Droite radicale et extreme droite",514,2801
"4603","2017_234",2017-04-09,2017-04-11,"OpinionWay",11,0,2017,"Gauche radicale et extrême gauche",279,1396
"4604","2017_234",2017-04-09,2017-04-11,"OpinionWay",11,0,2017,"Gauche",98,1396
"4605","2017_234",2017-04-09,2017-04-11,"OpinionWay",11,0,2017,"Centre",321,1396
"4606","2017_234",2017-04-09,2017-04-11,"OpinionWay",11,0,2017,"Droite",321,1396
"4607","2017_234",2017-04-09,2017-04-11,"OpinionWay",11,0,2017,"Droite radicale et extreme droite",377,1396
"4608","2017_235",2017-04-07,2017-04-11,"Ifop",6,32,2017,"Abstention",898,2808
"4609","2017_235",2017-04-07,2017-04-11,"Ifop",6,32,2017,"Gauche radicale et extrême gauche",392,2808
"4610","2017_235",2017-04-07,2017-04-11,"Ifop",6,32,2017,"Gauche",162,2808
"4611","2017_235",2017-04-07,2017-04-11,"Ifop",6,32,2017,"Centre",439,2808
"4612","2017_235",2017-04-07,2017-04-11,"Ifop",6,32,2017,"Droite",392,2808
"4613","2017_235",2017-04-07,2017-04-11,"Ifop",6,32,2017,"Droite radicale et extreme droite",525,2808
"4614","2017_236",2017-04-09,2017-04-10,"Elabe",3,37,2017,"Abstention",371,1001
"4615","2017_236",2017-04-09,2017-04-10,"Elabe",3,37,2017,"Gauche radicale et extrême gauche",126,1001
"4616","2017_236",2017-04-09,2017-04-10,"Elabe",3,37,2017,"Gauche",63,1001
"4617","2017_236",2017-04-09,2017-04-10,"Elabe",3,37,2017,"Centre",145,1001
"4618","2017_236",2017-04-09,2017-04-10,"Elabe",3,37,2017,"Droite",126,1001
"4619","2017_236",2017-04-09,2017-04-10,"Elabe",3,37,2017,"Droite radicale et extreme droite",170,1001
"4620","2017_237",2017-04-08,2017-04-10,"OpinionWay",11,0,2017,"Gauche radicale et extrême gauche",300,1500
"4621","2017_237",2017-04-08,2017-04-10,"OpinionWay",11,0,2017,"Gauche",120,1500
"4622","2017_237",2017-04-08,2017-04-10,"OpinionWay",11,0,2017,"Centre",345,1500
"4623","2017_237",2017-04-08,2017-04-10,"OpinionWay",11,0,2017,"Droite",330,1500
"4624","2017_237",2017-04-08,2017-04-10,"OpinionWay",11,0,2017,"Droite radicale et extreme droite",405,1500
"4625","2017_238",2017-04-06,2017-04-10,"Ifop",6,33,2017,"Abstention",863,2616
"4626","2017_238",2017-04-06,2017-04-10,"Ifop",6,33,2017,"Gauche radicale et extrême gauche",359,2616
"4627","2017_238",2017-04-06,2017-04-10,"Ifop",6,33,2017,"Gauche",158,2616
"4628","2017_238",2017-04-06,2017-04-10,"Ifop",6,33,2017,"Centre",403,2616
"4629","2017_238",2017-04-06,2017-04-10,"Ifop",6,33,2017,"Droite",342,2616
"4630","2017_238",2017-04-06,2017-04-10,"Ifop",6,33,2017,"Droite radicale et extreme droite",491,2616
"4631","2017_239",2017-04-07,2017-04-09,"Ipsos",7,34,2017,"Abstention",341,1003
"4632","2017_239",2017-04-07,2017-04-09,"Ipsos",7,34,2017,"Gauche radicale et extrême gauche",139,1003
"4633","2017_239",2017-04-07,2017-04-09,"Ipsos",7,34,2017,"Gauche",53,1003
"4634","2017_239",2017-04-07,2017-04-09,"Ipsos",7,34,2017,"Centre",159,1003
"4635","2017_239",2017-04-07,2017-04-09,"Ipsos",7,34,2017,"Droite",129,1003
"4636","2017_239",2017-04-07,2017-04-09,"Ipsos",7,34,2017,"Droite radicale et extreme droite",182,1003
"4637","2017_24",2017-04-20,2017-04-20,"Odoxa",10,0,2017,"Gauche radicale et extrême gauche",307,1430
"4638","2017_24",2017-04-20,2017-04-20,"Odoxa",10,0,2017,"Gauche",86,1430
"4639","2017_24",2017-04-20,2017-04-20,"Odoxa",10,0,2017,"Centre",358,1430
"4640","2017_24",2017-04-20,2017-04-20,"Odoxa",10,0,2017,"Droite",307,1430
"4641","2017_24",2017-04-20,2017-04-20,"Odoxa",10,0,2017,"Droite radicale et extreme droite",372,1430
"4642","2017_240",2017-04-07,2017-04-09,"OpinionWay",11,0,2017,"Gauche radicale et extrême gauche",313,1566
"4643","2017_240",2017-04-07,2017-04-09,"OpinionWay",11,0,2017,"Gauche",141,1566
"4644","2017_240",2017-04-07,2017-04-09,"OpinionWay",11,0,2017,"Centre",360,1566
"4645","2017_240",2017-04-07,2017-04-09,"OpinionWay",11,0,2017,"Droite",329,1566
"4646","2017_240",2017-04-07,2017-04-09,"OpinionWay",11,0,2017,"Droite radicale et extreme droite",423,1566
"4647","2017_241",2017-04-07,2017-04-08,"Ifop",6,32,2017,"Abstention",590,1845
"4648","2017_241",2017-04-07,2017-04-08,"Ifop",6,32,2017,"Gauche radicale et extrême gauche",276,1845
"4649","2017_241",2017-04-07,2017-04-08,"Ifop",6,32,2017,"Gauche",100,1845
"4650","2017_241",2017-04-07,2017-04-08,"Ifop",6,32,2017,"Centre",289,1845
"4651","2017_241",2017-04-07,2017-04-08,"Ifop",6,32,2017,"Droite",245,1845
"4652","2017_241",2017-04-07,2017-04-08,"Ifop",6,32,2017,"Droite radicale et extreme droite",345,1845
"4653","2017_242",2017-04-05,2017-04-07,"BVA",1,23,2017,"Abstention",231,1006
"4654","2017_242",2017-04-05,2017-04-07,"BVA",1,23,2017,"Gauche radicale et extrême gauche",167,1006
"4655","2017_242",2017-04-05,2017-04-07,"BVA",1,23,2017,"Gauche",66,1006
"4656","2017_242",2017-04-05,2017-04-07,"BVA",1,23,2017,"Centre",178,1006
"4657","2017_242",2017-04-05,2017-04-07,"BVA",1,23,2017,"Droite",159,1006
"4658","2017_242",2017-04-05,2017-04-07,"BVA",1,23,2017,"Droite radicale et extreme droite",205,1006
"4659","2017_243",2017-04-05,2017-04-07,"Kantar Sofres",8,28,2017,"Abstention",301,1076
"4660","2017_243",2017-04-05,2017-04-07,"Kantar Sofres",8,28,2017,"Gauche radicale et extrême gauche",162,1076
"4661","2017_243",2017-04-05,2017-04-07,"Kantar Sofres",8,28,2017,"Gauche",70,1076
"4662","2017_243",2017-04-05,2017-04-07,"Kantar Sofres",8,28,2017,"Centre",186,1076
"4663","2017_243",2017-04-05,2017-04-07,"Kantar Sofres",8,28,2017,"Droite",144,1076
"4664","2017_243",2017-04-05,2017-04-07,"Kantar Sofres",8,28,2017,"Droite radicale et extreme droite",213,1076
"4665","2017_244",2017-04-04,2017-04-07,"Ifop",6,35,2017,"Abstention",786,2247
"4666","2017_244",2017-04-04,2017-04-07,"Ifop",6,35,2017,"Gauche radicale et extrême gauche",270,2247
"4667","2017_244",2017-04-04,2017-04-07,"Ifop",6,35,2017,"Gauche",139,2247
"4668","2017_244",2017-04-04,2017-04-07,"Ifop",6,35,2017,"Centre",343,2247
"4669","2017_244",2017-04-04,2017-04-07,"Ifop",6,35,2017,"Droite",285,2247
"4670","2017_244",2017-04-04,2017-04-07,"Ifop",6,35,2017,"Droite radicale et extreme droite",424,2247
"4671","2017_245",2017-04-05,2017-04-06,"Harris Interactive",5,0,2017,"Gauche radicale et extrême gauche",185,927
"4672","2017_245",2017-04-05,2017-04-06,"Harris Interactive",5,0,2017,"Gauche",84,927
"4673","2017_245",2017-04-05,2017-04-06,"Harris Interactive",5,0,2017,"Centre",223,927
"4674","2017_245",2017-04-05,2017-04-06,"Harris Interactive",5,0,2017,"Droite",194,927
"4675","2017_245",2017-04-05,2017-04-06,"Harris Interactive",5,0,2017,"Droite radicale et extreme droite",241,927
"4676","2017_246",2017-04-04,2017-04-06,"OpinionWay",11,0,2017,"Gauche radicale et extrême gauche",286,1589
"4677","2017_246",2017-04-04,2017-04-06,"OpinionWay",11,0,2017,"Gauche",159,1589
"4678","2017_246",2017-04-04,2017-04-06,"OpinionWay",11,0,2017,"Centre",381,1589
"4679","2017_246",2017-04-04,2017-04-06,"OpinionWay",11,0,2017,"Droite",318,1589
"4680","2017_246",2017-04-04,2017-04-06,"OpinionWay",11,0,2017,"Droite radicale et extreme droite",445,1589
"4681","2017_247",2017-04-03,2017-04-06,"Ifop",6,35,2017,"Abstention",785,2245
"4682","2017_247",2017-04-03,2017-04-06,"Ifop",6,35,2017,"Gauche radicale et extrême gauche",263,2245
"4683","2017_247",2017-04-03,2017-04-06,"Ifop",6,35,2017,"Gauche",139,2245
"4684","2017_247",2017-04-03,2017-04-06,"Ifop",6,35,2017,"Centre",350,2245
"4685","2017_247",2017-04-03,2017-04-06,"Ifop",6,35,2017,"Droite",285,2245
"4686","2017_247",2017-04-03,2017-04-06,"Ifop",6,35,2017,"Droite radicale et extreme droite",423,2245
"4687","2017_248",2017-04-05,NA,"Elabe",3,36,2017,"Abstention",358,995
"4688","2017_248",2017-04-05,NA,"Elabe",3,36,2017,"Gauche radicale et extrême gauche",124,995
"4689","2017_248",2017-04-05,NA,"Elabe",3,36,2017,"Gauche",57,995
"4690","2017_248",2017-04-05,NA,"Elabe",3,36,2017,"Centre",150,995
"4691","2017_248",2017-04-05,NA,"Elabe",3,36,2017,"Droite",127,995
"4692","2017_248",2017-04-05,NA,"Elabe",3,36,2017,"Droite radicale et extreme droite",179,995
"4693","2017_249",2017-04-05,NA,"Harris Interactive",5,0,2017,"Gauche radicale et extrême gauche",398,2096
"4694","2017_249",2017-04-05,NA,"Harris Interactive",5,0,2017,"Gauche",189,2096
"4695","2017_249",2017-04-05,NA,"Harris Interactive",5,0,2017,"Centre",524,2096
"4696","2017_249",2017-04-05,NA,"Harris Interactive",5,0,2017,"Droite",419,2096
"4697","2017_249",2017-04-05,NA,"Harris Interactive",5,0,2017,"Droite radicale et extreme droite",566,2096
"4698","2017_25",2017-04-19,2017-04-20,"Elabe",3,29,2017,"Abstention",419,1444
"4699","2017_25",2017-04-19,2017-04-20,"Elabe",3,29,2017,"Gauche radicale et extrême gauche",220,1444
"4700","2017_25",2017-04-19,2017-04-20,"Elabe",3,29,2017,"Gauche",72,1444
"4701","2017_25",2017-04-19,2017-04-20,"Elabe",3,29,2017,"Centre",246,1444
"4702","2017_25",2017-04-19,2017-04-20,"Elabe",3,29,2017,"Droite",225,1444
"4703","2017_25",2017-04-19,2017-04-20,"Elabe",3,29,2017,"Droite radicale et extreme droite",262,1444
"4704","2017_250",2017-04-05,NA,"Odoxa",10,0,2017,"Gauche radicale et extrême gauche",164,800
"4705","2017_250",2017-04-05,NA,"Odoxa",10,0,2017,"Gauche",72,800
"4706","2017_250",2017-04-05,NA,"Odoxa",10,0,2017,"Centre",188,800
"4707","2017_250",2017-04-05,NA,"Odoxa",10,0,2017,"Droite",160,800
"4708","2017_250",2017-04-05,NA,"Odoxa",10,0,2017,"Droite radicale et extreme droite",216,800
"4709","2017_251",2017-04-03,2017-04-05,"OpinionWay",11,0,2017,"Gauche radicale et extrême gauche",264,1554
"4710","2017_251",2017-04-03,2017-04-05,"OpinionWay",11,0,2017,"Gauche",155,1554
"4711","2017_251",2017-04-03,2017-04-05,"OpinionWay",11,0,2017,"Centre",373,1554
"4712","2017_251",2017-04-03,2017-04-05,"OpinionWay",11,0,2017,"Droite",327,1554
"4713","2017_251",2017-04-03,2017-04-05,"OpinionWay",11,0,2017,"Droite radicale et extreme droite",435,1554
"4714","2017_252",2017-04-02,2017-04-05,"Ifop",6,35,2017,"Abstention",786,2247
"4715","2017_252",2017-04-02,2017-04-05,"Ifop",6,35,2017,"Gauche radicale et extrême gauche",255,2247
"4716","2017_252",2017-04-02,2017-04-05,"Ifop",6,35,2017,"Gauche",139,2247
"4717","2017_252",2017-04-02,2017-04-05,"Ifop",6,35,2017,"Centre",358,2247
"4718","2017_252",2017-04-02,2017-04-05,"Ifop",6,35,2017,"Droite",278,2247
"4719","2017_252",2017-04-02,2017-04-05,"Ifop",6,35,2017,"Droite radicale et extreme droite",431,2247
"4720","2017_253",2017-04-03,2017-04-04,"Harris Interactive",5,0,2017,"Gauche radicale et extrême gauche",618,3638
"4721","2017_253",2017-04-03,2017-04-04,"Harris Interactive",5,0,2017,"Gauche",364,3638
"4722","2017_253",2017-04-03,2017-04-04,"Harris Interactive",5,0,2017,"Centre",946,3638
"4723","2017_253",2017-04-03,2017-04-04,"Harris Interactive",5,0,2017,"Droite",691,3638
"4724","2017_253",2017-04-03,2017-04-04,"Harris Interactive",5,0,2017,"Droite radicale et extreme droite",1019,3638
"4725","2017_254",2017-04-02,2017-04-04,"OpinionWay",11,0,2017,"Gauche radicale et extrême gauche",246,1540
"4726","2017_254",2017-04-02,2017-04-04,"OpinionWay",11,0,2017,"Gauche",154,1540
"4727","2017_254",2017-04-02,2017-04-04,"OpinionWay",11,0,2017,"Centre",370,1540
"4728","2017_254",2017-04-02,2017-04-04,"OpinionWay",11,0,2017,"Droite",323,1540
"4729","2017_254",2017-04-02,2017-04-04,"OpinionWay",11,0,2017,"Droite radicale et extreme droite",447,1540
"4730","2017_255",2017-03-31,2017-04-04,"Ifop",6,34,2017,"Abstention",766,2253
"4731","2017_255",2017-03-31,2017-04-04,"Ifop",6,34,2017,"Gauche radicale et extrême gauche",245,2253
"4732","2017_255",2017-03-31,2017-04-04,"Ifop",6,34,2017,"Gauche",149,2253
"4733","2017_255",2017-03-31,2017-04-04,"Ifop",6,34,2017,"Centre",372,2253
"4734","2017_255",2017-03-31,2017-04-04,"Ifop",6,34,2017,"Droite",282,2253
"4735","2017_255",2017-03-31,2017-04-04,"Ifop",6,34,2017,"Droite radicale et extreme droite",439,2253
"4736","2017_256",2017-04-01,2017-04-03,"OpinionWay",11,0,2017,"Gauche radicale et extrême gauche",253,1583
"4737","2017_256",2017-04-01,2017-04-03,"OpinionWay",11,0,2017,"Gauche",158,1583
"4738","2017_256",2017-04-01,2017-04-03,"OpinionWay",11,0,2017,"Centre",380,1583
"4739","2017_256",2017-04-01,2017-04-03,"OpinionWay",11,0,2017,"Droite",333,1583
"4740","2017_256",2017-04-01,2017-04-03,"OpinionWay",11,0,2017,"Droite radicale et extreme droite",459,1583
"4741","2017_257",2017-03-30,2017-04-03,"Ifop",6,34,2017,"Abstention",759,2231
"4742","2017_257",2017-03-30,2017-04-03,"Ifop",6,34,2017,"Gauche radicale et extrême gauche",235,2231
"4743","2017_257",2017-03-30,2017-04-03,"Ifop",6,34,2017,"Gauche",147,2231
"4744","2017_257",2017-03-30,2017-04-03,"Ifop",6,34,2017,"Centre",383,2231
"4745","2017_257",2017-03-30,2017-04-03,"Ifop",6,34,2017,"Droite",272,2231
"4746","2017_257",2017-03-30,2017-04-03,"Ifop",6,34,2017,"Droite radicale et extreme droite",435,2231
"4747","2017_258",2017-03-31,2017-04-02,"Ipsos",7,34,2017,"Abstention",3216,9459
"4748","2017_258",2017-03-31,2017-04-02,"Ipsos",7,34,2017,"Gauche radicale et extrême gauche",1061,9459
"4749","2017_258",2017-03-31,2017-04-02,"Ipsos",7,34,2017,"Gauche",624,9459
"4750","2017_258",2017-03-31,2017-04-02,"Ipsos",7,34,2017,"Centre",1561,9459
"4751","2017_258",2017-03-31,2017-04-02,"Ipsos",7,34,2017,"Droite",1186,9459
"4752","2017_258",2017-03-31,2017-04-02,"Ipsos",7,34,2017,"Droite radicale et extreme droite",1811,9459
"4753","2017_259",2017-03-31,2017-04-02,"OpinionWay",11,0,2017,"Gauche radicale et extrême gauche",260,1625
"4754","2017_259",2017-03-31,2017-04-02,"OpinionWay",11,0,2017,"Gauche",179,1625
"4755","2017_259",2017-03-31,2017-04-02,"OpinionWay",11,0,2017,"Centre",390,1625
"4756","2017_259",2017-03-31,2017-04-02,"OpinionWay",11,0,2017,"Droite",325,1625
"4757","2017_259",2017-03-31,2017-04-02,"OpinionWay",11,0,2017,"Droite radicale et extreme droite",471,1625
"4758","2017_26",2017-04-19,2017-04-20,"Ipsos",7,27,2017,"Abstention",378,1399
"4759","2017_26",2017-04-19,2017-04-20,"Ipsos",7,27,2017,"Gauche radicale et extrême gauche",214,1399
"4760","2017_26",2017-04-19,2017-04-20,"Ipsos",7,27,2017,"Gauche",77,1399
"4761","2017_26",2017-04-19,2017-04-20,"Ipsos",7,27,2017,"Centre",245,1399
"4762","2017_26",2017-04-19,2017-04-20,"Ipsos",7,27,2017,"Droite",219,1399
"4763","2017_26",2017-04-19,2017-04-20,"Ipsos",7,27,2017,"Droite radicale et extreme droite",266,1399
"4764","2017_260",2017-03-28,2017-03-31,"Ifop",6,35,2017,"Abstention",771,2202
"4765","2017_260",2017-03-28,2017-03-31,"Ifop",6,35,2017,"Gauche radicale et extrême gauche",236,2202
"4766","2017_260",2017-03-28,2017-03-31,"Ifop",6,35,2017,"Gauche",143,2202
"4767","2017_260",2017-03-28,2017-03-31,"Ifop",6,35,2017,"Centre",372,2202
