date,president,pollster,N,method,p_approve,p_disapprove,term_id,pollster_id,method_id,president_id,y,year,date_first_round,date_second_round,date_next_first_round,three_weeks,month,years,bloc,bloc_id
2015-09-16,hollande,Ifop,919,phone,0.23,0.77,1,4,4,7,211,2012,2012-04-22,2012-05-06,2017-04-23,59,9,4,Gauche,3
2015-09-25,hollande,Odoxa,1027,internet,0.21,0.77,1,7,3,7,215,2012,2012-04-22,2012-05-06,2017-04-23,59,9,4,Gauche,3
2015-09-27,hollande,BVA,926,internet,0.23,0.76,1,1,3,7,212,2012,2012-04-22,2012-05-06,2017-04-23,60,9,4,Gauche,3
2015-09-28,hollande,Kantar,944,face to face,0.16,0.82,1,6,1,7,151,2012,2012-04-22,2012-05-06,2017-04-23,60,9,4,Gauche,3
2015-10-12,hollande,Ipsos,1068,phone,0.24,0.72,1,5,4,7,256,2012,2012-04-22,2012-05-06,2017-04-23,60,10,4,Gauche,3
2015-10-16,hollande,Odoxa,968,internet,0.22,0.77,1,7,3,7,212,2012,2012-04-22,2012-05-06,2017-04-23,60,10,4,Gauche,3
2015-10-18,hollande,Ifop,1049,phone,0.2,0.79,1,4,4,7,209,2012,2012-04-22,2012-05-06,2017-04-23,61,10,4,Gauche,3
2015-10-23,hollande,Kantar,992,face to face,0.15,0.82,1,6,1,7,148,2012,2012-04-22,2012-05-06,2017-04-23,61,10,4,Gauche,3
2015-10-26,hollande,BVA,1096,internet,0.25,0.75,1,1,3,7,274,2012,2012-04-22,2012-05-06,2017-04-23,61,10,4,Gauche,3
2015-11-15,hollande,Ifop,908,phone,0.27,0.73,1,4,4,7,245,2012,2012-04-22,2012-05-06,2017-04-23,62,11,4,Gauche,3
2015-11-20,hollande,Odoxa,1012,internet,0.32,0.67,1,7,3,7,323,2012,2012-04-22,2012-05-06,2017-04-23,62,11,4,Gauche,3
2015-11-22,hollande,Ipsos,911,phone,0.41,0.55,1,5,4,7,373,2012,2012-04-22,2012-05-06,2017-04-23,62,11,4,Gauche,3
2015-11-24,hollande,BVA,1048,internet,0.33,0.65,1,1,3,7,345,2012,2012-04-22,2012-05-06,2017-04-23,62,11,4,Gauche,3
2015-11-24,hollande,Kantar,1032,face to face,0.35,0.63,1,6,1,7,361,2012,2012-04-22,2012-05-06,2017-04-23,62,11,4,Gauche,3
2015-12-17,hollande,Ifop,1006,phone,0.27,0.73,1,4,4,7,271,2012,2012-04-22,2012-05-06,2017-04-23,63,12,4,Gauche,3
2015-12-18,hollande,Odoxa,1063,internet,0.27,0.71,1,7,3,7,287,2012,2012-04-22,2012-05-06,2017-04-23,63,12,4,Gauche,3
2015-12-22,hollande,BVA,1088,internet,0.3,0.69,1,1,3,7,326,2012,2012-04-22,2012-05-06,2017-04-23,64,12,4,Gauche,3
2015-12-26,hollande,Kantar,1029,face to face,0.23,0.74,1,6,1,7,236,2012,2012-04-22,2012-05-06,2017-04-23,64,12,4,Gauche,3
2016-01-16,hollande,Ifop,922,phone,0.24,0.75,1,4,4,7,221,2012,2012-04-22,2012-05-06,2017-04-23,65,1,5,Gauche,3
2016-01-19,hollande,BVA,1012,internet,0.25,0.74,1,1,3,7,253,2012,2012-04-22,2012-05-06,2017-04-23,65,1,5,Gauche,3
2016-01-19,hollande,Ipsos,961,phone,0.29,0.66,1,5,4,7,278,2012,2012-04-22,2012-05-06,2017-04-23,65,1,5,Gauche,3
2016-01-20,hollande,Kantar,930,face to face,0.15,0.82,1,6,1,7,139,2012,2012-04-22,2012-05-06,2017-04-23,65,1,5,Gauche,3
2016-01-22,hollande,Odoxa,1028,internet,0.22,0.78,1,7,3,7,226,2012,2012-04-22,2012-05-06,2017-04-23,65,1,5,Gauche,3
2016-02-10,hollande,Ipsos,973,phone,0.2,0.75,1,5,4,7,194,2012,2012-04-22,2012-05-06,2017-04-23,66,2,5,Gauche,3
2016-02-16,hollande,Ifop,935,phone,0.19,0.81,1,4,4,7,177,2012,2012-04-22,2012-05-06,2017-04-23,66,2,5,Gauche,3
2016-02-18,hollande,BVA,905,internet,0.22,0.77,1,1,3,7,199,2012,2012-04-22,2012-05-06,2017-04-23,66,2,5,Gauche,3
2016-02-19,hollande,Odoxa,985,internet,0.2,0.8,1,7,3,7,197,2012,2012-04-22,2012-05-06,2017-04-23,66,2,5,Gauche,3
2016-02-21,hollande,Kantar,917,face to face,0.16,0.82,1,6,1,7,146,2012,2012-04-22,2012-05-06,2017-04-23,67,2,5,Gauche,3
2016-03-19,hollande,Ifop,1040,phone,0.17,0.82,1,4,4,7,176,2012,2012-04-22,2012-05-06,2017-04-23,68,3,5,Gauche,3
2016-03-20,hollande,Ipsos,1040,phone,0.15,0.8,1,5,4,7,156,2012,2012-04-22,2012-05-06,2017-04-23,68,3,5,Gauche,3
2016-03-20,hollande,Kantar,968,face to face,0.15,0.83,1,6,1,7,145,2012,2012-04-22,2012-05-06,2017-04-23,68,3,5,Gauche,3
2016-03-21,hollande,BVA,1071,internet,0.21,0.79,1,1,3,7,224,2012,2012-04-22,2012-05-06,2017-04-23,68,3,5,Gauche,3
2016-03-25,hollande,Odoxa,1020,internet,0.18,0.81,1,7,3,7,183,2012,2012-04-22,2012-05-06,2017-04-23,68,3,5,Gauche,3
2016-04-10,hollande,Ipsos,933,phone,0.16,0.8,1,5,4,7,149,2012,2012-04-22,2012-05-06,2017-04-23,69,4,5,Gauche,3
2016-04-17,hollande,Ifop,988,phone,0.14,0.85,1,4,4,7,138,2012,2012-04-22,2012-05-06,2017-04-23,69,4,5,Gauche,3
2016-04-21,hollande,BVA,1027,internet,0.19,0.8,1,1,3,7,195,2012,2012-04-22,2012-05-06,2017-04-23,69,4,5,Gauche,3
2016-04-22,hollande,Odoxa,1020,internet,0.17,0.83,1,7,3,7,173,2012,2012-04-22,2012-05-06,2017-04-23,69,4,5,Gauche,3
2016-04-27,hollande,Kantar,1099,face to face,0.13,0.84,1,6,1,7,142,2012,2012-04-22,2012-05-06,2017-04-23,70,4,5,Gauche,3
2016-05-14,hollande,Ipsos,935,phone,0.18,0.79,1,5,4,7,168,2012,2012-04-22,2012-05-06,2017-04-23,70,5,5,Gauche,3
2016-05-20,hollande,Ifop,977,phone,0.15,0.84,1,4,4,7,146,2012,2012-04-22,2012-05-06,2017-04-23,71,5,5,Gauche,3
2016-05-20,hollande,Odoxa,944,internet,0.16,0.83,1,7,3,7,151,2012,2012-04-22,2012-05-06,2017-04-23,71,5,5,Gauche,3
2016-05-22,hollande,BVA,906,internet,0.19,0.8,1,1,3,7,172,2012,2012-04-22,2012-05-06,2017-04-23,71,5,5,Gauche,3
2016-05-25,hollande,Kantar,1095,face to face,0.13,0.84,1,6,1,7,142,2012,2012-04-22,2012-05-06,2017-04-23,71,5,5,Gauche,3
2016-06-14,hollande,Ipsos,916,phone,0.16,0.8,1,5,4,7,146,2012,2012-04-22,2012-05-06,2017-04-23,72,6,5,Gauche,3
2016-06-17,hollande,Odoxa,961,internet,0.16,0.84,1,7,3,7,153,2012,2012-04-22,2012-05-06,2017-04-23,72,6,5,Gauche,3
2016-06-19,hollande,Ifop,1063,phone,0.14,0.85,1,4,4,7,148,2012,2012-04-22,2012-05-06,2017-04-23,72,6,5,Gauche,3
2016-06-25,hollande,BVA,1075,internet,0.18,0.81,1,1,3,7,193,2012,2012-04-22,2012-05-06,2017-04-23,72,6,5,Gauche,3
2016-06-27,hollande,Kantar,1052,face to face,0.12,0.86,1,6,1,7,126,2012,2012-04-22,2012-05-06,2017-04-23,73,6,5,Gauche,3
2016-07-15,hollande,Ifop,1001,phone,0.17,0.82,1,4,4,7,170,2012,2012-04-22,2012-05-06,2017-04-23,73,7,5,Gauche,3
2016-07-23,hollande,BVA,1095,internet,0.19,0.79,1,1,3,7,208,2012,2012-04-22,2012-05-06,2017-04-23,74,7,5,Gauche,3
2016-08-14,hollande,Ipsos,931,phone,0.18,0.75,1,5,4,7,167,2012,2012-04-22,2012-05-06,2017-04-23,75,8,5,Gauche,3
2016-08-15,hollande,Ifop,995,phone,0.16,0.82,1,4,4,7,159,2012,2012-04-22,2012-05-06,2017-04-23,75,8,5,Gauche,3
2016-08-23,hollande,Kantar,986,face to face,0.17,0.8,1,6,1,7,167,2012,2012-04-22,2012-05-06,2017-04-23,75,8,5,Gauche,3
2016-09-10,hollande,Ipsos,1051,phone,0.15,0.8,1,5,4,7,157,2012,2012-04-22,2012-05-06,2017-04-23,76,9,5,Gauche,3
2016-09-16,hollande,Ifop,929,phone,0.15,0.84,1,4,4,7,139,2012,2012-04-22,2012-05-06,2017-04-23,76,9,5,Gauche,3
2016-09-16,hollande,Odoxa,1055,internet,0.16,0.84,1,7,3,7,168,2012,2012-04-22,2012-05-06,2017-04-23,76,9,5,Gauche,3
2016-09-17,hollande,BVA,1054,internet,0.18,0.8,1,1,3,7,189,2012,2012-04-22,2012-05-06,2017-04-23,76,9,5,Gauche,3
2016-09-22,hollande,Kantar,1056,face to face,0.13,0.84,1,6,1,7,137,2012,2012-04-22,2012-05-06,2017-04-23,77,9,5,Gauche,3
2016-10-14,hollande,Odoxa,995,internet,0.16,0.84,1,7,3,7,159,2012,2012-04-22,2012-05-06,2017-04-23,78,10,5,Gauche,3
2016-10-18,hollande,Ipsos,1065,phone,0.18,0.79,1,5,4,7,191,2012,2012-04-22,2012-05-06,2017-04-23,78,10,5,Gauche,3
2016-10-20,hollande,Ifop,1058,phone,0.14,0.85,1,4,4,7,148,2012,2012-04-22,2012-05-06,2017-04-23,78,10,5,Gauche,3
2016-10-23,hollande,Kantar,1071,face to face,0.11,0.87,1,6,1,7,117,2012,2012-04-22,2012-05-06,2017-04-23,78,10,5,Gauche,3
2016-10-29,hollande,BVA,966,internet,0.15,0.83,1,1,3,7,144,2012,2012-04-22,2012-05-06,2017-04-23,78,10,5,Gauche,3
2016-11-14,hollande,Ipsos,1003,phone,0.18,0.8,1,5,4,7,180,2012,2012-04-22,2012-05-06,2017-04-23,79,11,5,Gauche,3
2016-11-17,hollande,Ifop,1045,phone,0.15,0.84,1,4,4,7,156,2012,2012-04-22,2012-05-06,2017-04-23,79,11,5,Gauche,3
2016-11-19,hollande,BVA,989,internet,0.18,0.81,1,1,3,7,178,2012,2012-04-22,2012-05-06,2017-04-23,79,11,5,Gauche,3
2016-11-26,hollande,Kantar,958,face to face,0.13,0.85,1,6,1,7,124,2012,2012-04-22,2012-05-06,2017-04-23,80,11,5,Gauche,3
2016-11-29,hollande,Odoxa,972,internet,0.17,0.83,1,7,3,7,165,2012,2012-04-22,2012-05-06,2017-04-23,80,11,5,Gauche,3
2016-12-11,hollande,Ipsos,1058,phone,0.21,0.76,1,5,4,7,222,2012,2012-04-22,2012-05-06,2017-04-23,81,12,5,Gauche,3
2016-12-15,hollande,Odoxa,1009,internet,0.18,0.82,1,7,3,7,181,2012,2012-04-22,2012-05-06,2017-04-23,81,12,5,Gauche,3
2016-12-19,hollande,Ifop,927,phone,0.19,0.81,1,4,4,7,176,2012,2012-04-22,2012-05-06,2017-04-23,81,12,5,Gauche,3
2016-12-20,hollande,Kantar,935,face to face,0.19,0.78,1,6,1,7,177,2012,2012-04-22,2012-05-06,2017-04-23,81,12,5,Gauche,3
2017-01-13,hollande,Odoxa,982,internet,0.2,0.8,1,7,3,7,196,2012,2012-04-22,2012-05-06,2017-04-23,82,1,6,Gauche,3
2017-01-17,hollande,Ifop,975,phone,0.2,0.8,1,4,4,7,195,2012,2012-04-22,2012-05-06,2017-04-23,82,1,6,Gauche,3
2017-01-23,hollande,Kantar,1097,face to face,0.18,0.8,1,6,1,7,197,2012,2012-04-22,2012-05-06,2017-04-23,83,1,6,Gauche,3
2017-01-24,hollande,BVA,995,internet,0.24,0.76,1,1,3,7,238,2012,2012-04-22,2012-05-06,2017-04-23,83,1,6,Gauche,3
2017-01-24,hollande,Ipsos,921,phone,0.22,0.73,1,5,4,7,202,2012,2012-04-22,2012-05-06,2017-04-23,83,1,6,Gauche,3
2017-02-09,hollande,Odoxa,1079,internet,0.21,0.79,1,7,3,7,226,2012,2012-04-22,2012-05-06,2017-04-23,83,2,6,Gauche,3
2017-02-13,hollande,Ipsos,980,phone,0.2,0.75,1,5,4,7,196,2012,2012-04-22,2012-05-06,2017-04-23,84,2,6,Gauche,3
2017-02-17,hollande,BVA,1084,internet,0.22,0.77,1,1,3,7,238,2012,2012-04-22,2012-05-06,2017-04-23,84,2,6,Gauche,3
2017-02-19,hollande,Ifop,915,phone,0.19,0.81,1,4,4,7,173,2012,2012-04-22,2012-05-06,2017-04-23,84,2,6,Gauche,3
2017-02-22,hollande,Kantar,983,face to face,0.16,0.82,1,6,1,7,157,2012,2012-04-22,2012-05-06,2017-04-23,84,2,6,Gauche,3
2017-03-15,hollande,BVA,1057,internet,0.24,0.74,1,1,3,7,253,2012,2012-04-22,2012-05-06,2017-04-23,85,3,6,Gauche,3
2017-03-15,hollande,Ifop,1036,phone,0.22,0.77,1,4,4,7,227,2012,2012-04-22,2012-05-06,2017-04-23,85,3,6,Gauche,3
2017-03-20,hollande,Ipsos,1042,phone,0.25,0.71,1,5,4,7,260,2012,2012-04-22,2012-05-06,2017-04-23,85,3,6,Gauche,3
2017-03-23,hollande,Kantar,964,face to face,0.21,0.76,1,6,1,7,202,2012,2012-04-22,2012-05-06,2017-04-23,85,3,6,Gauche,3
2017-03-23,hollande,Odoxa,933,internet,0.21,0.79,1,7,3,7,195,2012,2012-04-22,2012-05-06,2017-04-23,85,3,6,Gauche,3
2017-04-15,hollande,Ifop,921,phone,0.22,0.77,1,4,4,7,202,2012,2012-04-22,2012-05-06,2017-04-23,86,4,6,Gauche,3
2017-04-20,hollande,Ipsos,918,phone,0.23,0.73,1,5,4,7,211,2012,2012-04-22,2012-05-06,2017-04-23,87,4,6,Gauche,3
2017-04-20,hollande,Odoxa,1016,internet,0.22,0.78,1,7,3,7,223,2012,2012-04-22,2012-05-06,2017-04-23,87,4,6,Gauche,3
2017-04-27,hollande,Kantar,934,face to face,0.14,0.83,1,6,1,7,130,2012,2012-04-22,2012-05-06,2017-04-23,87,4,6,Gauche,3
2017-04-30,hollande,BVA,985,internet,0.25,0.75,1,1,3,7,246,2012,2012-04-22,2012-05-06,2017-04-23,87,4,6,Gauche,3
2017-05-17,macron,Elabe,999,internet,0.45,0.46,1,2,3,8,449,2017,2017-04-23,2017-05-07,2022-04-10,1,5,1,Centre,4
2017-05-20,macron,Ifop,973,phone,0.62,0.31,1,4,4,8,603,2017,2017-04-23,2017-05-07,2022-04-10,1,5,1,Centre,4
2017-05-20,macron,Ipsos,1015,internet,0.46,0.27,1,5,3,8,466,2017,2017-04-23,2017-05-07,2022-04-10,1,5,1,Centre,4
2017-05-21,macron,Viavoice,1006,internet,0.49,0.3,1,9,3,8,492,2017,2017-04-23,2017-05-07,2022-04-10,1,5,1,Centre,4
2017-05-23,macron,BVA,1011,internet,0.62,0.35,1,1,3,8,626,2017,2017-04-23,2017-05-07,2022-04-10,1,5,1,Centre,4
2017-05-23,macron,Odoxa,1014,internet,0.58,0.41,1,7,3,8,588,2017,2017-04-23,2017-05-07,2022-04-10,1,5,1,Centre,4
2017-05-24,macron,Elabe,1051,internet,0.67,0.31,1,2,3,8,704,2017,2017-04-23,2017-05-07,2022-04-10,1,5,1,Centre,4
2017-05-25,macron,YouGov,1008,internet,0.39,0.32,1,11,3,8,393,2017,2017-04-23,2017-05-07,2022-04-10,1,5,1,Centre,4
2017-05-27,macron,Ipsos,2138,internet,0.58,0.42,1,5,3,8,1240,2017,2017-04-23,2017-05-07,2022-04-10,1,5,1,Centre,4
2017-05-27,macron,Kantar,1008,face to face,0.57,0.38,1,6,1,8,574,2017,2017-04-23,2017-05-07,2022-04-10,1,5,1,Centre,4
2017-06-04,macron,BVA,4772,internet,0.68,0.31,1,1,3,8,3244,2017,2017-04-23,2017-05-07,2022-04-10,2,6,1,Centre,4
2017-06-06,macron,Elabe,1001,internet,0.45,0.45,1,2,3,8,450,2017,2017-04-23,2017-05-07,2022-04-10,2,6,1,Centre,4
2017-06-07,macron,Elabe,1000,internet,0.66,0.33,1,2,3,8,660,2017,2017-04-23,2017-05-07,2022-04-10,2,6,1,Centre,4
2017-06-09,macron,Ipsos,4003,internet,0.58,0.42,1,5,3,8,2321,2017,2017-04-23,2017-05-07,2022-04-10,2,6,1,Centre,4
2017-06-19,macron,Ifop,1883,phone&internet,0.64,0.35,1,4,5,8,1205,2017,2017-04-23,2017-05-07,2022-04-10,3,6,1,Centre,4
2017-06-20,macron,BVA,1187,internet,0.59,0.39,1,1,3,8,700,2017,2017-04-23,2017-05-07,2022-04-10,3,6,1,Centre,4
2017-06-22,macron,Odoxa,1008,internet,0.58,0.41,1,7,3,8,584,2017,2017-04-23,2017-05-07,2022-04-10,3,6,1,Centre,4
2017-06-24,macron,Ipsos,1058,internet,0.45,0.27,1,5,3,8,476,2017,2017-04-23,2017-05-07,2022-04-10,3,6,1,Centre,4
2017-06-24,macron,Kantar,1000,face to face,0.54,0.39,1,6,1,8,540,2017,2017-04-23,2017-05-07,2022-04-10,3,6,1,Centre,4
2017-06-25,macron,Viavoice,1011,internet,0.53,0.27,1,9,3,8,535,2017,2017-04-23,2017-05-07,2022-04-10,3,6,1,Centre,4
2017-06-29,macron,YouGov,1016,internet,0.43,0.36,1,11,3,8,436,2017,2017-04-23,2017-05-07,2022-04-10,3,6,1,Centre,4
2017-07-05,macron,Elabe,999,internet,0.45,0.46,1,2,3,8,449,2017,2017-04-23,2017-05-07,2022-04-10,3,7,1,Centre,4
2017-07-18,macron,BVA,1007,internet,0.54,0.44,1,1,3,8,543,2017,2017-04-23,2017-05-07,2022-04-10,4,7,1,Centre,4
2017-07-20,macron,Ifop,1947,phone&internet,0.54,0.43,1,4,5,8,1051,2017,2017-04-23,2017-05-07,2022-04-10,4,7,1,Centre,4
2017-07-22,macron,Ipsos,1022,internet,0.42,0.42,1,5,3,8,429,2017,2017-04-23,2017-05-07,2022-04-10,4,7,1,Centre,4
2017-07-27,macron,YouGov,1003,internet,0.36,0.49,1,11,3,8,361,2017,2017-04-23,2017-05-07,2022-04-10,4,7,1,Centre,4
2017-08-02,macron,Elabe,1000,internet,0.4,0.55,1,2,3,8,400,2017,2017-04-23,2017-05-07,2022-04-10,5,8,1,Centre,4
2017-08-08,macron,Ifop,1001,internet,0.36,0.64,1,4,3,8,360,2017,2017-04-23,2017-05-07,2022-04-10,5,8,1,Centre,4
2017-08-26,macron,Ifop,1023,phone&internet,0.4,0.57,1,4,5,8,409,2017,2017-04-23,2017-05-07,2022-04-10,6,8,1,Centre,4
2017-08-26,macron,Kantar,983,face to face,0.41,0.52,1,6,1,8,403,2017,2017-04-23,2017-05-07,2022-04-10,6,8,1,Centre,4
2017-08-29,macron,BVA,1162,internet,0.43,0.55,1,1,3,8,499,2017,2017-04-23,2017-05-07,2022-04-10,6,8,1,Centre,4
2017-08-29,macron,Yougov,1003,internet,0.3,0.54,1,10,3,8,300,2017,2017-04-23,2017-05-07,2022-04-10,6,8,1,Centre,4
2017-09-06,macron,Elabe,1002,internet,0.37,0.58,1,2,3,8,370,2017,2017-04-23,2017-05-07,2022-04-10,6,9,1,Centre,4
2017-09-09,macron,Ipsos,988,internet,0.32,0.54,1,5,3,8,316,2017,2017-04-23,2017-05-07,2022-04-10,6,9,1,Centre,4
2017-09-13,macron,Viavoice,1007,internet,0.38,0.47,1,9,3,8,382,2017,2017-04-23,2017-05-07,2022-04-10,7,9,1,Centre,4
2017-09-14,macron,Odoxa,992,internet,0.44,0.56,1,7,3,8,436,2017,2017-04-23,2017-05-07,2022-04-10,7,9,1,Centre,4
2017-09-19,macron,Ifop,1989,phone&internet,0.45,0.53,1,4,5,8,895,2017,2017-04-23,2017-05-07,2022-04-10,7,9,1,Centre,4
2017-09-26,macron,BVA,1092,internet,0.45,0.51,1,1,3,8,491,2017,2017-04-23,2017-05-07,2022-04-10,7,9,1,Centre,4
2017-09-28,macron,Yougov,1002,internet,0.32,0.56,1,10,3,8,320,2017,2017-04-23,2017-05-07,2022-04-10,7,9,1,Centre,4
2017-09-30,macron,Kantar,1000,face to face,0.39,0.56,1,6,1,8,390,2017,2017-04-23,2017-05-07,2022-04-10,7,9,1,Centre,4
2017-10-04,macron,Elabe,1001,internet,0.4,0.54,1,2,3,8,400,2017,2017-04-23,2017-05-07,2022-04-10,8,10,1,Centre,4
2017-10-14,macron,Ipsos,957,internet,0.34,0.54,1,5,3,8,325,2017,2017-04-23,2017-05-07,2022-04-10,8,10,1,Centre,4
2017-10-17,macron,Ifop,1938,phone&internet,0.42,0.56,1,4,5,8,813,2017,2017-04-23,2017-05-07,2022-04-10,8,10,1,Centre,4
2017-10-19,macron,Odoxa,995,internet,0.44,0.56,1,7,3,8,437,2017,2017-04-23,2017-05-07,2022-04-10,8,10,1,Centre,4
2017-10-25,macron,BVA,1193,internet,0.42,0.56,1,1,3,8,501,2017,2017-04-23,2017-05-07,2022-04-10,9,10,1,Centre,4
2017-10-26,macron,Yougov,1034,internet,0.32,0.55,1,10,3,8,330,2017,2017-04-23,2017-05-07,2022-04-10,9,10,1,Centre,4
2017-10-27,macron,Kantar,983,face to face,0.38,0.57,1,6,1,8,373,2017,2017-04-23,2017-05-07,2022-04-10,9,10,1,Centre,4
2017-10-31,macron,Elabe,1152,internet,0.38,0.56,1,2,3,8,437,2017,2017-04-23,2017-05-07,2022-04-10,9,10,1,Centre,4
2017-11-01,macron,Viavoice,1002,internet,0.4,0.46,1,9,3,8,400,2017,2017-04-23,2017-05-07,2022-04-10,9,11,1,Centre,4
2017-11-11,macron,Ipsos,1043,internet,0.37,0.53,1,5,3,8,385,2017,2017-04-23,2017-05-07,2022-04-10,9,11,1,Centre,4
2017-11-14,macron,Ifop,1964,phone&internet,0.46,0.52,1,4,5,8,903,2017,2017-04-23,2017-05-07,2022-04-10,10,11,1,Centre,4
2017-11-23,macron,Odoxa,1009,internet,0.45,0.55,1,7,3,8,454,2017,2017-04-23,2017-05-07,2022-04-10,10,11,1,Centre,4
2017-11-25,macron,Kantar,1000,face to face,0.42,0.54,1,6,1,8,420,2017,2017-04-23,2017-05-07,2022-04-10,10,11,1,Centre,4
2017-11-28,macron,BVA,972,internet,0.46,0.51,1,1,3,8,447,2017,2017-04-23,2017-05-07,2022-04-10,10,11,1,Centre,4
2017-11-29,macron,Elabe,1001,internet,0.4,0.54,1,2,3,8,400,2017,2017-04-23,2017-05-07,2022-04-10,10,11,1,Centre,4
2017-11-30,macron,Yougov,1006,internet,0.35,0.5,1,10,3,8,352,2017,2017-04-23,2017-05-07,2022-04-10,10,11,1,Centre,4
2017-12-09,macron,Ipsos,1016,internet,0.39,0.5,1,5,3,8,396,2017,2017-04-23,2017-05-07,2022-04-10,11,12,1,Centre,4
2017-12-12,macron,Ifop,1942,phone&internet,0.52,0.46,1,4,5,8,1009,2017,2017-04-23,2017-05-07,2022-04-10,11,12,1,Centre,4
2017-12-14,macron,Odoxa,1028,internet,0.54,0.46,1,7,3,8,555,2017,2017-04-23,2017-05-07,2022-04-10,11,12,1,Centre,4
2017-12-19,macron,BVA,1199,internet,0.52,0.45,1,1,3,8,623,2017,2017-04-23,2017-05-07,2022-04-10,11,12,1,Centre,4
2018-01-03,macron,Elabe,1001,internet,0.42,0.5,1,2,3,8,420,2017,2017-04-23,2017-05-07,2022-04-10,12,1,2,Centre,4
2018-01-06,macron,Kantar,1000,face to face,0.44,0.51,1,6,1,8,440,2017,2017-04-23,2017-05-07,2022-04-10,12,1,2,Centre,4
2018-01-13,macron,Ipsos,1050,internet,0.4,0.49,1,5,3,8,420,2017,2017-04-23,2017-05-07,2022-04-10,12,1,2,Centre,4
2018-01-16,macron,Ifop,1947,phone&internet,0.5,0.49,1,4,5,8,973,2017,2017-04-23,2017-05-07,2022-04-10,13,1,2,Centre,4
2018-01-18,macron,Odoxa,1006,internet,0.49,0.5,1,7,3,8,492,2017,2017-04-23,2017-05-07,2022-04-10,13,1,2,Centre,4
2018-01-25,macron,Yougov,1008,internet,0.41,0.45,1,10,3,8,413,2017,2017-04-23,2017-05-07,2022-04-10,13,1,2,Centre,4
2018-01-27,macron,Kantar,1000,face to face,0.44,0.51,1,6,1,8,440,2017,2017-04-23,2017-05-07,2022-04-10,13,1,2,Centre,4
2018-01-30,macron,BVA,1101,internet,0.47,0.48,1,1,3,8,517,2017,2017-04-23,2017-05-07,2022-04-10,13,1,2,Centre,4
2018-01-31,macron,Elabe,1000,internet,0.38,0.56,1,2,3,8,380,2017,2017-04-23,2017-05-07,2022-04-10,13,1,2,Centre,4
2018-02-10,macron,Ipsos,1001,internet,0.35,0.55,1,5,3,8,350,2017,2017-04-23,2017-05-07,2022-04-10,14,2,2,Centre,4
2018-02-13,macron,Ifop,1953,phone&internet,0.44,0.55,1,4,5,8,859,2017,2017-04-23,2017-05-07,2022-04-10,14,2,2,Centre,4
2018-02-22,macron,Odoxa,973,internet,0.43,0.57,1,7,3,8,418,2017,2017-04-23,2017-05-07,2022-04-10,14,2,2,Centre,4
2018-02-22,macron,Yougov,1026,internet,0.3,0.58,1,10,3,8,307,2017,2017-04-23,2017-05-07,2022-04-10,14,2,2,Centre,4
2018-02-23,macron,Viavoice,1010,internet,0.41,0.45,1,9,3,8,414,2017,2017-04-23,2017-05-07,2022-04-10,14,2,2,Centre,4
2018-02-24,macron,Kantar,1000,face to face,0.43,0.53,1,6,1,8,430,2017,2017-04-23,2017-05-07,2022-04-10,14,2,2,Centre,4
2018-02-27,macron,BVA,1019,internet,0.43,0.53,1,1,3,8,438,2017,2017-04-23,2017-05-07,2022-04-10,15,2,2,Centre,4
2018-02-28,macron,Elabe,999,internet,0.41,0.52,1,2,3,8,409,2017,2017-04-23,2017-05-07,2022-04-10,15,2,2,Centre,4
2018-03-13,macron,Ifop,1946,phone&internet,0.42,0.57,1,4,5,8,817,2017,2017-04-23,2017-05-07,2022-04-10,15,3,2,Centre,4
2018-03-17,macron,Ipsos,1011,internet,0.37,0.55,1,5,3,8,374,2017,2017-04-23,2017-05-07,2022-04-10,15,3,2,Centre,4
2018-03-22,macron,BVA,1053,internet,0.4,0.57,1,1,3,8,421,2017,2017-04-23,2017-05-07,2022-04-10,16,3,2,Centre,4
2018-03-23,macron,Odoxa,1018,internet,0.45,0.54,1,7,3,8,458,2017,2017-04-23,2017-05-07,2022-04-10,16,3,2,Centre,4
2018-03-28,macron,Yougov,1004,internet,0.32,0.56,1,10,3,8,321,2017,2017-04-23,2017-05-07,2022-04-10,16,3,2,Centre,4
2018-03-30,macron,Kantar,1000,face to face,0.4,0.56,1,6,1,8,400,2017,2017-04-23,2017-05-07,2022-04-10,16,3,2,Centre,4
2018-04-04,macron,Elabe,1008,internet,0.39,0.55,1,2,3,8,393,2017,2017-04-23,2017-05-07,2022-04-10,16,4,2,Centre,4
2018-04-14,macron,Ifop,1201,internet,0.42,0.58,1,4,3,8,504,2017,2017-04-23,2017-05-07,2022-04-10,17,4,2,Centre,4
2018-04-17,macron,Ifop,1949,phone&internet,0.44,0.55,1,4,5,8,857,2017,2017-04-23,2017-05-07,2022-04-10,17,4,2,Centre,4
2018-04-17,macron,Viavoice,1000,internet,0.41,0.46,1,9,3,8,410,2017,2017-04-23,2017-05-07,2022-04-10,17,4,2,Centre,4
2018-04-19,macron,BVA,1011,internet,0.43,0.54,1,1,3,8,434,2017,2017-04-23,2017-05-07,2022-04-10,17,4,2,Centre,4
2018-04-19,macron,Odoxa,1017,internet,0.47,0.53,1,7,3,8,477,2017,2017-04-23,2017-05-07,2022-04-10,17,4,2,Centre,4
2018-04-21,macron,Ipsos,1013,internet,0.4,0.52,1,5,3,8,405,2017,2017-04-23,2017-05-07,2022-04-10,17,4,2,Centre,4
