year,department,percentage,bloc,votes,election_type
1992,Territoire de Belfort,0.10236441123241287,Droite radicale et extreme droite,8767,regional
1992,Territoire de Belfort,0.09110864615564247,Ecologisme,7803,regional
1992,Territoire de Belfort,0.19497927491388872,Gauche,16699,regional
1992,Territoire de Belfort,0.04083133866542121,Gauche radicale et extreme gauche,3497,regional
1992,Territoire de Belfort,0,Autre,0,regional
1992,Val d'Oise,0.36354014074641605,Abstention,210200,regional
1992,Val d'Oise,0.21788195495353707,Droite,125980,regional
1992,Val d'Oise,0.1237679500106364,Droite radicale et extreme droite,71563,regional
1992,Val d'Oise,0.1300909888049699,Ecologisme,75219,regional
1992,Val d'Oise,0.09078472439610309,Gauche,52492,regional
1992,Val d'Oise,0.07393424108833749,Gauche radicale et extreme gauche,42749,regional
1992,Val d'Oise,0,Autre,0,regional
1992,Val de Marne,0.3587058753497232,Abstention,241036,regional
1992,Val de Marne,0.21498601107208762,Droite,144462,regional
1992,Val de Marne,0.0992023334722305,Droite radicale et extreme droite,66660,regional
1992,Val de Marne,0.10777724864575272,Ecologisme,72422,regional
1992,Val de Marne,0.10586493243645455,Gauche,71137,regional
1992,Val de Marne,0.11346359902375142,Gauche radicale et extreme gauche,76243,regional
1992,Val de Marne,0,Autre,0,regional
1992,Var,0.3332919212768638,Abstention,187790.99999999997,regional
1992,Var,0.24461924276279942,Droite,137829,regional
1992,Var,0.16657408114041705,Droite radicale et extreme droite,93855,regional
1992,Var,0.07695543293642836,Ecologisme,43360,regional
1992,Var,0.12598080018741914,Gauche,70983,regional
1992,Var,0.04635606441112943,Gauche radicale et extreme gauche,26119,regional
1992,Var,0.006222457284942754,Autre,3506,regional
1992,Vaucluse,0.30753302460985554,Abstention,95497,regional
1992,Vaucluse,0.22322768463832335,Droite,69318,regional
1992,Vaucluse,0.15628643012179336,Droite radicale et extreme droite,48531,regional
1992,Vaucluse,0.10100281457913347,Ecologisme,31364,regional
1992,Vaucluse,0.1449637067427526,Gauche,45015,regional
1992,Vaucluse,0.05437869936816885,Gauche radicale et extreme gauche,16886,regional
1992,Vaucluse,0.01260763993997282,Autre,3915,regional
1992,Vendee,0.3346716595510114,Abstention,126284,regional
1992,Vendee,0.3329543617509017,Droite,125636,regional
1992,Vendee,0.06094817099833835,Droite radicale et extreme droite,22998,regional
1992,Vendee,0.11407839676469575,Ecologisme,43046,regional
1992,Vendee,0.13177610464915976,Gauche,49724,regional
1992,Vendee,0.02557130628589298,Gauche radicale et extreme gauche,9649,regional
1992,Vendee,0,Autre,0,regional
1992,Vienne,0.3382504805059737,Abstention,92041,regional
1992,Vienne,0.30102275191191763,Droite,81911,regional
1992,Vienne,0.06484901271181769,Droite radicale et extreme droite,17646,regional
1992,Vienne,0.10141891668412291,Ecologisme,27597,regional
1992,Vienne,0.1359234718440037,Gauche,36986,regional
1992,Vienne,0.05853536634216435,Gauche radicale et extreme gauche,15928,regional
1992,Vienne,0,Autre,0,regional
1992,Vosges,0.3618361673052316,Abstention,99822.99999999999,regional
1992,Vosges,0.30171198242707853,Droite,83236,regional
1992,Vosges,0.07716788882082362,Droite radicale et extreme droite,21289,regional
1992,Vosges,0.09520115702898735,Ecologisme,26264,regional
1992,Vosges,0.12159678699719804,Gauche,33546,regional
1992,Vosges,0.042486017420680804,Gauche radicale et extreme gauche,11721,regional
1992,Vosges,0,Autre,0,regional
1992,Yonne,0.3526761877840744,Abstention,78602.00000000001,regional
1992,Yonne,0.230889340566152,Droite,51459,regional
1992,Yonne,0.09794815881690469,Droite radicale et extreme droite,21830,regional
1992,Yonne,0.08232939835691179,Ecologisme,18349,regional
1992,Yonne,0.1771412418731744,Gauche,39480,regional
1992,Yonne,0.05901567260278275,Gauche radicale et extreme gauche,13153,regional
1992,Yonne,0,Autre,0,regional
1992,Yvelines,0.3508423601376323,Abstention,275306.00000000006,regional
1992,Yvelines,0.2800930291831273,Droite,219789,regional
1992,Yvelines,0.10782719510641009,Droite radicale et extreme droite,84612,regional
1992,Yvelines,0.1347253727539187,Ecologisme,105719,regional
1992,Yvelines,0.08015547342933606,Gauche,62898,regional
1992,Yvelines,0.046356569389575636,Gauche radicale et extreme gauche,36376,regional
1992,Yvelines,0,Autre,0,regional
1992,NA,-0.4717804406836125,Abstention,-171126.7012781088,regional
1992,NA,0.4475232374802182,Droite,162328,regional
1992,NA,0.2598109377318501,Droite radicale et extreme droite,94240,regional
1992,NA,0.18934438883089416,Ecologisme,68680,regional
1992,NA,0.26730696850108715,Gauche,96959,regional
1992,NA,0.28166218446850805,Gauche radicale et extreme gauche,102166,regional
1992,NA,0.02613272367105483,Autre,9479,regional
1986,Ain,0.2727869420021205,Abstention,75639.99999999999,regional
1986,Ain,0,Autre,0,regional
1986,Ain,0.3662608281701925,Droite,101559,regional
1986,Ain,0.07040023657883918,Droite radicale et extreme droite,19521,regional
1986,Ain,0.03301284594245653,Ecologisme,9154,regional
1986,Ain,0.21351600874187662,Gauche,59205,regional
1986,Ain,0.04402313856451462,Gauche radicale et extreme gauche,12207,regional
1986,Aisne,0.24027724086122326,Abstention,87637.99999999999,regional
1986,Aisne,0,Autre,0,regional
1986,Aisne,0.28634605208684616,Droite,104441,regional
1986,Aisne,0.06935134082914539,Droite radicale et extreme droite,25295,regional
1986,Aisne,0.03183663845455767,Ecologisme,11612,regional
1986,Aisne,0.2535443346849922,Gauche,92477,regional
1986,Aisne,0.11864439308323532,Gauche radicale et extreme gauche,43274,regional
1986,Allier,0.25550136879740304,Abstention,68318,regional
1986,Allier,0,Autre,0,regional
1986,Allier,0.287189402665789,Droite,76791,regional
1986,Allier,0.04966939428844974,Droite radicale et extreme droite,13281,regional
1986,Allier,0.020367406166320105,Ecologisme,5446,regional
1986,Allier,0.18380779990126708,Gauche,49148,regional
1986,Allier,0.20346462818077102,Gauche radicale et extreme gauche,54404,regional
1986,Alpes de Haute Provence,0.21326433337872808,Abstention,20358.000000000004,regional
1986,Alpes de Haute Provence,0,Autre,0,regional
1986,Alpes de Haute Provence,0.32754376224347626,Droite,31267,regional
1986,Alpes de Haute Provence,0.0892005992101321,Droite radicale et extreme droite,8515,regional
1986,Alpes de Haute Provence,0,Ecologisme,0,regional
1986,Alpes de Haute Provence,0.25922123634230404,Gauche,24745,regional
1986,Alpes de Haute Provence,0.11077006882535957,Gauche radicale et extreme gauche,10574,regional
1986,Alpes Maritimes,0.24343172718833783,Abstention,154982.99999999997,regional
1986,Alpes Maritimes,0,Autre,0,regional
1986,Alpes Maritimes,0.32359866113571,Droite,206022,regional
1986,Alpes Maritimes,0.1642653288495097,Droite radicale et extreme droite,104581,regional
1986,Alpes Maritimes,0.025781462289860033,Ecologisme,16414,regional
1986,Alpes Maritimes,0.17240469387851268,Gauche,109763,regional
1986,Alpes Maritimes,0.07051812665806971,Gauche radicale et extreme gauche,44896,regional
1986,Ardeche,0.2387368106709138,Abstention,47967,regional
1986,Ardeche,0,Autre,0,regional
1986,Ardeche,0.36736512044594866,Droite,73811,regional
1986,Ardeche,0.05934202667728449,Droite radicale et extreme droite,11923,regional
1986,Ardeche,0.02015727652797133,Ecologisme,4050,regional
1986,Ardeche,0.23570575353374476,Gauche,47358,regional
1986,Ardeche,0.07869301214413697,Gauche radicale et extreme gauche,15811,regional
1986,Ardennes,0.2616332199224538,Abstention,50676,regional
1986,Ardennes,0,Autre,0,regional
1986,Ardennes,0.31310695902236035,Droite,60646,regional
1986,Ardennes,0.07073637907801601,Droite radicale et extreme droite,13701,regional
1986,Ardennes,0,Ecologisme,0,regional
1986,Ardennes,0.24047064654527056,Gauche,46577,regional
1986,Ardennes,0.11405279543189926,Gauche radicale et extreme gauche,22091,regional
1986,Ariege,0.22661946772126806,Abstention,24582.999999999996,regional
1986,Ariege,0,Autre,0,regional
1986,Ariege,0.22650884519299022,Droite,24571,regional
1986,Ariege,0.035002811655927064,Droite radicale et extreme droite,3797,regional
1986,Ariege,0,Ecologisme,0,regional
1986,Ariege,0.4024078836988486,Gauche,43652,regional
1986,Ariege,0.10946099173096602,Gauche radicale et extreme gauche,11874,regional
1986,Aube,0.2750410509031198,Abstention,52594.999999999985,regional
1986,Aube,0,Autre,0,regional
1986,Aube,0.36979804001547906,Droite,70715,regional
1986,Aube,0.0704349826906383,Droite radicale et extreme droite,13469,regional
1986,Aube,0,Ecologisme,0,regional
1986,Aube,0.21398240824992418,Gauche,40919,regional
1986,Aube,0.07074351814083858,Gauche radicale et extreme gauche,13528,regional
1986,Aude,0.1948352427510542,Abstention,41768,regional
1986,Aude,0.008587715042728664,Autre,1841,regional
1986,Aude,0.31129417472105086,Droite,66734,regional
1986,Aude,0.049478486397731086,Droite radicale et extreme droite,10607,regional
1986,Aude,0.017515953278352054,Ecologisme,3755,regional
1986,Aude,0.3096055528603948,Gauche,66372,regional
1986,Aude,0.10868287494868828,Gauche radicale et extreme gauche,23299,regional
1986,Aveyron,0.21050773084238872,Abstention,44710.99999999999,regional
1986,Aveyron,0,Autre,0,regional
1986,Aveyron,0.4224797077157762,Droite,89733,regional
1986,Aveyron,0.041742782349950096,Droite radicale et extreme droite,8866,regional
1986,Aveyron,0,Ecologisme,0,regional
1986,Aveyron,0.27479331060848605,Gauche,58365,regional
1986,Aveyron,0.050476468483398935,Gauche radicale et extreme gauche,10721,regional
1986,Bas Rhin,0.2865049966250144,Abstention,174026,regional
1986,Bas Rhin,0,Autre,0,regional
1986,Bas Rhin,0.39256515368531963,Droite,238448,regional
1986,Bas Rhin,0.08604566931726511,Droite radicale et extreme droite,52265,regional
1986,Bas Rhin,0.04073031395597702,Ecologisme,24740,regional
1986,Bas Rhin,0.14655010618857114,Gauche,89016,regional
1986,Bas Rhin,0.04760376022785268,Gauche radicale et extreme gauche,28915,regional
1986,Bouches du Rhone,0.26657440254656384,Abstention,287576.99999999994,regional
1986,Bouches du Rhone,0.0025778953583979044,Autre,2781,regional
1986,Bouches du Rhone,0.2499214395427457,Droite,269612,regional
1986,Bouches du Rhone,0.16581771934589498,Droite radicale et extreme droite,178882,regional
1986,Bouches du Rhone,0.015780687012357398,Ecologisme,17024,regional
1986,Bouches du Rhone,0.18385927898649132,Gauche,198345,regional
1986,Bouches du Rhone,0.11546857720754884,Gauche radicale et extreme gauche,124566,regional
1986,Calvados,0.2621669252066684,Abstention,106811.00000000001,regional
1986,Calvados,0,Autre,0,regional
1986,Calvados,0.3413587095253991,Droite,139075,regional
1986,Calvados,0.05076383843540754,Droite radicale et extreme droite,20682,regional
1986,Calvados,0.03155742533430204,Ecologisme,12857,regional
1986,Calvados,0.26082922614723036,Gauche,106266,regional
1986,Calvados,0.053323875350992596,Gauche radicale et extreme gauche,21725,regional
1986,Cantal,0.21656349951466358,Abstention,27219.000000000007,regional
1986,Cantal,0,Autre,0,regional
1986,Cantal,0.4280269878904572,Droite,53797,regional
1986,Cantal,0.027990388746558886,Droite radicale et extreme droite,3518,regional
1986,Cantal,0,Ecologisme,0,regional
1986,Cantal,0.27707938831691675,Gauche,34825,regional
1986,Cantal,0.050339735531403654,Gauche radicale et extreme gauche,6327,regional
1986,Charente,0.2611632060727841,Abstention,65506,regional
1986,Charente,0,Autre,0,regional
1986,Charente,0.32462204573725,Droite,81423,regional
1986,Charente,0.039529710075590856,Droite radicale et extreme droite,9915,regional
1986,Charente,0,Ecologisme,0,regional
1986,Charente,0.26067282237744394,Gauche,65383,regional
1986,Charente,0.11401221573693107,Gauche radicale et extreme gauche,28597,regional
1986,Charente Maritime,0.2836964277661801,Abstention,106951,regional
1986,Charente Maritime,0,Autre,0,regional
1986,Charente Maritime,0.34955741649004884,Droite,131780,regional
1986,Charente Maritime,0.051473377348530865,Droite radicale et extreme droite,19405,regional
1986,Charente Maritime,0,Ecologisme,0,regional
1986,Charente Maritime,0.24576714032961,Gauche,92652,regional
1986,Charente Maritime,0.06950563806563022,Gauche radicale et extreme gauche,26203,regional
1986,Cher,0.25355690376382245,Abstention,56796.99999999999,regional
1986,Cher,0,Autre,0,regional
1986,Cher,0.31693162084097837,Droite,70993,regional
1986,Cher,0.04958460006874969,Droite radicale et extreme droite,11107,regional
1986,Cher,0.013294583506323633,Ecologisme,2978,regional
1986,Cher,0.1619992767889429,Gauche,36288,regional
1986,Cher,0.2046330150311829,Gauche radicale et extreme gauche,45838,regional
1986,Correze,0.17616529943240422,Abstention,32619.999999999993,regional
1986,Correze,0,Autre,0,regional
1986,Correze,0.39838092100644285,Droite,73767,regional
1986,Correze,0.03275421646405677,Droite radicale et extreme droite,6065,regional
1986,Correze,0,Ecologisme,0,regional
1986,Correze,0.22229122899868767,Gauche,41161,regional
1986,Correze,0.17040833409840847,Gauche radicale et extreme gauche,31554,regional
1986,Corse du Sud,0.24386076839066162,Abstention,22551.999999999996,regional
1986,Corse du Sud,0.07334638134062868,Autre,6783,regional
1986,Corse du Sud,0.37652872544037025,Droite,34821,regional
1986,Corse du Sud,0.05782934504049568,Droite radicale et extreme droite,5348,regional
1986,Corse du Sud,0,Ecologisme,0,regional
1986,Corse du Sud,0.0494598773775668,Gauche,4574,regional
1986,Corse du Sud,0.19897490241027693,Gauche radicale et extreme gauche,18401,regional
1986,Cote d'Or,0.26060756522524153,Abstention,80829.00000000001,regional
1986,Cote d'Or,0,Autre,0,regional
1986,Cote d'Or,0.3502398792865526,Droite,108629,regional
1986,Cote d'Or,0.06774977753130683,Droite radicale et extreme droite,21013,regional
1986,Cote d'Or,0.01861966236345581,Ecologisme,5775,regional
1986,Cote d'Or,0.20835643998503978,Gauche,64623,regional
1986,Cote d'Or,0.09442667560840351,Gauche radicale et extreme gauche,29287,regional
1986,Cotes d'Armor,0.21069475409676108,Abstention,86375.99999999999,regional
1986,Cotes d'Armor,0.01888242210177628,Autre,7741,regional
1986,Cotes d'Armor,0.3481868874372497,Droite,142742,regional
1986,Cotes d'Armor,0.030720220120109866,Droite radicale et extreme droite,12594,regional
1986,Cotes d'Armor,0,Ecologisme,0,regional
1986,Cotes d'Armor,0.27656003785753663,Gauche,113378,regional
1986,Cotes d'Armor,0.11495567838656642,Gauche radicale et extreme gauche,47127,regional
1986,Creuse,0.25838815935505066,Abstention,29102,regional
1986,Creuse,0,Autre,0,regional
1986,Creuse,0.35438474993119,Droite,39914,regional
1986,Creuse,0.028438501629242913,Droite radicale et extreme droite,3203,regional
1986,Creuse,0,Ecologisme,0,regional
1986,Creuse,0.24127001038808832,Gauche,27174,regional
1986,Creuse,0.1175185786964281,Gauche radicale et extreme gauche,13236,regional
1986,Deux Sevres,0.2515671043137192,Abstention,62406.00000000001,regional
1986,Deux Sevres,0,Autre,0,regional
1986,Deux Sevres,0.40460920147217105,Droite,100371,regional
1986,Deux Sevres,0.030019873502936684,Droite radicale et extreme droite,7447,regional
1986,Deux Sevres,0,Ecologisme,0,regional
1986,Deux Sevres,0.2572187576843539,Gauche,63808,regional
1986,Deux Sevres,0.05658506302681915,Gauche radicale et extreme gauche,14037,regional
1986,Dordogne,0.21069564121443685,Abstention,63525.99999999999,regional
1986,Dordogne,0,Autre,0,regional
1986,Dordogne,0.3310315549275968,Droite,99808,regional
1986,Dordogne,0.04736224154743189,Droite radicale et extreme droite,14280,regional
1986,Dordogne,0,Ecologisme,0,regional
1986,Dordogne,0.27483698500195686,Gauche,82865,regional
1986,Dordogne,0.1360735773085776,Gauche radicale et extreme gauche,41027,regional
1986,Doubs,0.23067985834090346,Abstention,70087.00000000001,regional
1986,Doubs,0,Autre,0,regional
1986,Doubs,0.3530813486577932,Droite,107276,regional
1986,Doubs,0.07303145200574009,Droite radicale et extreme droite,22189,regional
1986,Doubs,0.03466434956620193,Ecologisme,10532,regional
1986,Doubs,0.25219532103690245,Gauche,76624,regional
1986,Doubs,0.056347670392458894,Gauche radicale et extreme gauche,17120,regional
1986,Drome,0.24518409512752437,Abstention,66311.99999999999,regional
1986,Drome,0,Autre,0,regional
1986,Drome,0.3262983531638924,Droite,88250,regional
1986,Drome,0.08227894904199543,Droite radicale et extreme droite,22253,regional
1986,Drome,0,Ecologisme,0,regional
1986,Drome,0.26236606053435285,Gauche,70959,regional
1986,Drome,0.08387254213223495,Gauche radicale et extreme gauche,22684,regional
1986,Essonne,0.2526765579385839,Abstention,159778.00000000003,regional
1986,Essonne,0,Autre,0,regional
1986,Essonne,0.3219665940266501,Droite,203593,regional
1986,Essonne,0.06953515660829108,Droite radicale et extreme droite,43970,regional
1986,Essonne,0.030614762264723837,Ecologisme,19359,regional
1986,Essonne,0.22906749828415635,Gauche,144849,regional
1986,Essonne,0.09613943087759472,Gauche radicale et extreme gauche,60793,regional
1986,Eure,0.2537864015599527,Abstention,79392,regional
1986,Eure,0,Autre,0,regional
1986,Eure,0.3366908544576927,Droite,105327,regional
1986,Eure,0.06659207876482434,Droite radicale et extreme droite,20832,regional
1986,Eure,0.031505929738196464,Ecologisme,9856,regional
1986,Eure,0.24369785506505132,Gauche,76236,regional
1986,Eure,0.06772688041428251,Gauche radicale et extreme gauche,21187,regional
1986,Eure et Loir,0.23989489172172618,Abstention,60162.999999999985,regional
1986,Eure et Loir,0,Autre,0,regional
1986,Eure et Loir,0.36782315013816397,Droite,92246,regional
1986,Eure et Loir,0.07576887343543776,Droite radicale et extreme droite,19002,regional
1986,Eure et Loir,0,Ecologisme,0,regional
1986,Eure et Loir,0.2615425716438919,Gauche,65592,regional
1986,Eure et Loir,0.05497051306078018,Gauche radicale et extreme gauche,13786,regional
1986,Finistere,0.2354926986467136,Abstention,144397.99999999997,regional
1986,Finistere,0.015085440674262119,Autre,9250,regional
1986,Finistere,0.37710666140443005,Droite,231232,regional
1986,Finistere,0.03855838636341397,Droite radicale et extreme droite,23643,regional
1986,Finistere,0.01972034039277595,Ecologisme,12092,regional
1986,Finistere,0.2632189231767818,Gauche,161399,regional
1986,Finistere,0.05081754934162244,Gauche radicale et extreme gauche,31160,regional
1986,Gard,0.23493454336827835,Abstention,90088.00000000001,regional
1986,Gard,0,Autre,0,regional
1986,Gard,0.28523183643665573,Droite,109375,regional
1986,Gard,0.11379544150628489,Droite radicale et extreme droite,43636,regional
1986,Gard,0,Ecologisme,0,regional
1986,Gard,0.2180566421530277,Gauche,83616,regional
1986,Gard,0.1479815365357534,Gauche radicale et extreme gauche,56745,regional
1986,Gers,0.2229783768849336,Abstention,30667.999999999996,regional
1986,Gers,0,Autre,0,regional
1986,Gers,0.3436941063560616,Droite,47271,regional
1986,Gers,0.04105774404164667,Droite radicale et extreme droite,5647,regional
1986,Gers,0,Ecologisme,0,regional
1986,Gers,0.32378688071660194,Gauche,44533,regional
1986,Gers,0.06848289200075615,Gauche radicale et extreme gauche,9419,regional
1986,Gironde,0.2531513155138464,Abstention,193359,regional
1986,Gironde,0,Autre,0,regional
1986,Gironde,0.3219814403619758,Droite,245932,regional
1986,Gironde,0.058584094432108595,Droite radicale et extreme droite,44747,regional
1986,Gironde,0,Ecologisme,0,regional
1986,Gironde,0.29381074825086934,Gauche,224415,regional
1986,Gironde,0.07247240144119989,Gauche radicale et extreme gauche,55355,regional
1986,Haut Rhin,0.27800186450489495,Abstention,119580.00000000001,regional
1986,Haut Rhin,0,Autre,0,regional
1986,Haut Rhin,0.36717959924768856,Droite,157939,regional
1986,Haut Rhin,0.10372645248883505,Droite radicale et extreme droite,44617,regional
1986,Haut Rhin,0.047261246893460514,Ecologisme,20329,regional
1986,Haut Rhin,0.18744551205302448,Gauche,80628,regional
1986,Haut Rhin,0.016385324812096497,Gauche radicale et extreme gauche,7048,regional
1986,Haute Corse,0.2492348473618583,Abstention,28582.999999999996,regional
1986,Haute Corse,0.06290383055901921,Autre,7214,regional
1986,Haute Corse,0.3247211879703182,Droite,37240,regional
1986,Haute Corse,0.035942554694244136,Droite radicale et extreme droite,4122,regional
1986,Haute Corse,0,Ecologisme,0,regional
1986,Haute Corse,0.13238230600873713,Gauche,15182,regional
1986,Haute Corse,0.194815273405823,Gauche radicale et extreme gauche,22342,regional
1986,Haute Garonne,0.23216799231914306,Abstention,131788.99999999997,regional
1986,Haute Garonne,0.007650908578424896,Autre,4343,regional
1986,Haute Garonne,0.35152956513313777,Droite,199544,regional
1986,Haute Garonne,0.04814981194232311,Droite radicale et extreme droite,27332,regional
1986,Haute Garonne,0.01622316764879458,Ecologisme,9209,regional
1986,Haute Garonne,0.2767398638233403,Gauche,157090,regional
1986,Haute Garonne,0.0675386905548362,Gauche radicale et extreme gauche,38338,regional
1986,Haute Loire,0.22596504705204531,Abstention,35298,regional
1986,Haute Loire,0,Autre,0,regional
1986,Haute Loire,0.46294091287369565,Droite,72316,regional
1986,Haute Loire,0.05906151974905576,Droite radicale et extreme droite,9226,regional
1986,Haute Loire,0,Ecologisme,0,regional
1986,Haute Loire,0.20982651558799054,Gauche,32777,regional
1986,Haute Loire,0.04220600473721273,Gauche radicale et extreme gauche,6593,regional
1986,Haute Marne,0.27277990831499854,Abstention,40045.99999999999,regional
1986,Haute Marne,0,Autre,0,regional
1986,Haute Marne,0.34652979762545383,Droite,50873,regional
1986,Haute Marne,0.07898124748819879,Droite radicale et extreme droite,11595,regional
1986,Haute Marne,0,Ecologisme,0,regional
1986,Haute Marne,0.2427200337858549,Gauche,35633,regional
1986,Haute Marne,0.05898901278549388,Gauche radicale et extreme gauche,8660,regional
1986,Haute Saone,0.2183765364488256,Abstention,35888,regional
1986,Haute Saone,0,Autre,0,regional
1986,Haute Saone,0.3580503833515882,Droite,58842,regional
1986,Haute Saone,0.07603748326639893,Droite radicale et extreme droite,12496,regional
1986,Haute Saone,0,Ecologisme,0,regional
1986,Haute Saone,0.2868626019228429,Gauche,47143,regional
1986,Haute Saone,0.060672995010344406,Gauche radicale et extreme gauche,9971,regional
1986,Haute Savoie,0.2804781439221803,Abstention,91344.99999999999,regional
1986,Haute Savoie,0.031162873530748352,Autre,10149,regional
1986,Haute Savoie,0.3693179724634299,Droite,120278,regional
1986,Haute Savoie,0.06471769488694284,Droite radicale et extreme droite,21077,regional
1986,Haute Savoie,0.02399624166349378,Ecologisme,7815,regional
1986,Haute Savoie,0.2000884314472052,Gauche,65164,regional
1986,Haute Savoie,0.030238642085999582,Gauche radicale et extreme gauche,9848,regional
1986,Haute Vienne,0.2327397915272067,Abstention,60844.00000000001,regional
1986,Haute Vienne,0,Autre,0,regional
1986,Haute Vienne,0.2865487233432151,Droite,74911,regional
1986,Haute Vienne,0.030414076695036818,Droite radicale et extreme droite,7951,regional
1986,Haute Vienne,0.024917280290714355,Ecologisme,6514,regional
1986,Haute Vienne,0.25630678014726976,Gauche,67005,regional
1986,Haute Vienne,0.16907334799655732,Gauche radicale et extreme gauche,44200,regional
1986,Hautes Alpes,0.2208302750581591,Abstention,17751.000000000004,regional
1986,Hautes Alpes,0,Autre,0,regional
1986,Hautes Alpes,0.3570157869201199,Droite,28698,regional
1986,Hautes Alpes,0.0605476282298496,Droite radicale et extreme droite,4867,regional
1986,Hautes Alpes,0,Ecologisme,0,regional
1986,Hautes Alpes,0.19808914820297824,Gauche,15923,regional
1986,Hautes Alpes,0.16351716158889318,Gauche radicale et extreme gauche,13144,regional
1986,Hautes Pyrenees,0.23356491355182507,Abstention,39973,regional
1986,Hautes Pyrenees,0,Autre,0,regional
1986,Hautes Pyrenees,0.263919646143868,Droite,45168,regional
1986,Hautes Pyrenees,0.039674424311832795,Droite radicale et extreme droite,6790,regional
1986,Hautes Pyrenees,0.024780446760895858,Ecologisme,4241,regional
1986,Hautes Pyrenees,0.20426193300339482,Gauche,34958,regional
1986,Hautes Pyrenees,0.23379863622818345,Gauche radicale et extreme gauche,40013,regional
1986,Hauts de Seine,0.25043948779472613,Abstention,204574,regional
1986,Hauts de Seine,0,Autre,0,regional
1986,Hauts de Seine,0.34777685282667775,Droite,284085,regional
1986,Hauts de Seine,0.08348309379820287,Droite radicale et extreme droite,68194,regional
1986,Hauts de Seine,0.016913546997037437,Ecologisme,13816,regional
1986,Hauts de Seine,0.20179957397840512,Gauche,164842,regional
1986,Hauts de Seine,0.09958744460495067,Gauche radicale et extreme gauche,81349,regional
1986,Herault,0.24146616331764348,Abstention,121272.99999999999,regional
1986,Herault,0,Autre,0,regional
1986,Herault,0.2825225591156349,Droite,141893,regional
1986,Herault,0.10673070030822163,Droite radicale et extreme droite,53604,regional
1986,Herault,0.018302152772800038,Ecologisme,9192,regional
1986,Herault,0.24217897562102278,Gauche,121631,regional
1986,Herault,0.10879944886467717,Gauche radicale et extreme gauche,54643,regional
1986,Ille et Vilaine,0.25344053714970705,Abstention,131507.00000000003,regional
1986,Ille et Vilaine,0,Autre,0,regional
1986,Ille et Vilaine,0.3913684482363212,Droite,203076,regional
1986,Ille et Vilaine,0.03344080695796965,Droite radicale et extreme droite,17352,regional
1986,Ille et Vilaine,0.025575896100692445,Ecologisme,13271,regional
1986,Ille et Vilaine,0.2537758702761873,Gauche,131681,regional
1986,Ille et Vilaine,0.04239844127912243,Gauche radicale et extreme gauche,22000,regional
1986,Indre,0.24374154076388965,Abstention,44301,regional
1986,Indre,0,Autre,0,regional
1986,Indre,0.33474916645575886,Droite,60842,regional
1986,Indre,0.0477843678818623,Droite radicale et extreme droite,8685,regional
1986,Indre,0,Ecologisme,0,regional
1986,Indre,0.28114924568372635,Gauche,51100,regional
1986,Indre,0.09257567921476281,Gauche radicale et extreme gauche,16826,regional
1986,Indre et Loire,0.2795368187249433,Abstention,96152.00000000001,regional
1986,Indre et Loire,0,Autre,0,regional
1986,Indre et Loire,0.3545726504423364,Droite,121962,regional
1986,Indre et Loire,0.05310652994891982,Droite radicale et extreme droite,18267,regional
1986,Indre et Loire,0,Ecologisme,0,regional
1986,Indre et Loire,0.24650186499364768,Gauche,84789,regional
1986,Indre et Loire,0.06628213589015289,Gauche radicale et extreme gauche,22799,regional
1986,Isere,0.25681825398549696,Abstention,153669,regional
1986,Isere,0,Autre,0,regional
1986,Isere,0.29129098514766266,Droite,174296,regional
1986,Isere,0.08521334253631194,Droite radicale et extreme droite,50988,regional
1986,Isere,0.028611681654931755,Ecologisme,17120,regional
1986,Isere,0.2546991177507742,Gauche,152401,regional
1986,Isere,0.08336661892482247,Gauche radicale et extreme gauche,49883,regional
1986,Jura,0.24048215985328594,Abstention,41436.99999999999,regional
1986,Jura,0,Autre,0,regional
1986,Jura,0.3411681407711772,Droite,58786,regional
1986,Jura,0.0663114887294844,Droite radicale et extreme droite,11426,regional
1986,Jura,0.03674814866402024,Ecologisme,6332,regional
1986,Jura,0.25224017457111686,Gauche,43463,regional
1986,Jura,0.06304988741091534,Gauche radicale et extreme gauche,10864,regional
1986,Landes,0.21167775889432328,Abstention,48949,regional
1986,Landes,0,Autre,0,regional
1986,Landes,0.3195729168018059,Droite,73899,regional
1986,Landes,0.03959471205614873,Droite radicale et extreme droite,9156,regional
1986,Landes,0,Ecologisme,0,regional
1986,Landes,0.3614898613147209,Gauche,83592,regional
1986,Landes,0.06766475093300121,Gauche radicale et extreme gauche,15647,regional
1986,Loir et Cher,0.23751104958163594,Abstention,50782,regional
1986,Loir et Cher,0,Autre,0,regional
1986,Loir et Cher,0.35346500848888496,Droite,75574,regional
1986,Loir et Cher,0.07315407676945311,Droite radicale et extreme droite,15641,regional
1986,Loir et Cher,0,Ecologisme,0,regional
1986,Loir et Cher,0.26251935138371163,Gauche,56129,regional
1986,Loir et Cher,0.07335051377631438,Gauche radicale et extreme gauche,15683,regional
1986,Loire,0.28216951076263774,Abstention,135242.99999999997,regional
1986,Loire,0,Autre,0,regional
1986,Loire,0.31706228079875315,Droite,151967,regional
1986,Loire,0.08213696309386456,Droite radicale et extreme droite,39368,regional
1986,Loire,0.025994320849076876,Ecologisme,12459,regional
1986,Loire,0.18933145836506382,Gauche,90746,regional
1986,Loire,0.10330546613060378,Gauche radicale et extreme gauche,49514,regional
